student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
246927,21.3,88.0,4.2,100.0,A
246929,18.8,86.0,6.7,100.0,A
246931,20.8,60.0,5.7,91.8,A
246933,12.4,84.6,7.3,92.6,A
246938,15.4,100.0,6.2,100.0,A
246941,24.9,89.8,7.1,100.0,A
246942,20.6,86.1,4.3,96.7,A
246944,22.3,74.7,4.4,100.0,A
246945,17.2,89.4,6.3,95.5,A
246946,21.6,100.0,3.3,100.0,A
246948,24.5,88.7,6.3,99.3,A
246949,17.0,80.3,7.2,90.9,A
246950,22.2,84.6,6.6,100.0,A
246951,28.9,75.9,7.9,100.0,A
246952,9.8,88.9,6.6,90.1,A
246953,19.1,63.6,6.1,100.0,A
246954,20.7,94.8,7.6,100.0,A
246955,17.3,81.8,5.2,91.8,A
246957,23.4,100.0,6.1,98.3,A
246958,19.5,92.7,5.7,100.0,A
246960,14.9,79.2,7.9,100.0,A
246961,21.8,86.2,7.6,100.0,A
246964,17.3,84.5,4.5,97.2,A
246968,27.4,100.0,7.5,100.0,A
246969,14.9,100.0,8.4,96.7,A
246971,19.6,83.7,8.0,100.0,A
246973,19.4,74.0,3.9,100.0,A
246974,10.4,78.6,5.6,99.2,A
246975,17.1,94.8,5.6,100.0,A
246978,23.1,84.9,4.5,100.0,A
246981,20.4,84.4,7.3,100.0,A
246983,18.7,91.4,5.5,98.1,A
246984,22.9,82.6,6.1,100.0,A
246987,17.0,100.0,5.3,95.3,A
246988,18.6,90.7,8.2,100.0,A
246989,8.3,97.1,6.0,90.1,A
246990,22.2,100.0,7.2,100.0,A
246991,21.5,85.4,7.8,100.0,A
246994,18.6,75.8,2.3,93.8,A
246999,8.6,88.7,7.3,95.1,A
247001,31.0,80.0,5.5,100.0,A
247003,21.1,82.4,3.9,94.3,A
247010,18.5,82.9,0.6,94.1,A
247011,18.1,80.9,5.7,100.0,A
247014,24.0,93.2,6.7,100.0,A
247016,26.8,62.7,6.9,100.0,A
247017,16.1,83.3,4.0,100.0,A
247018,18.9,100.0,7.3,95.4,A
247019,22.3,79.1,7.2,100.0,A
247025,17.5,92.9,6.2,100.0,A
247026,17.4,93.6,6.0,90.2,A
247027,19.0,77.7,5.3,100.0,A
247028,22.2,84.4,5.7,97.3,A
247029,26.5,69.9,5.8,100.0,A
247030,26.4,92.9,4.4,100.0,A
247032,22.5,85.9,7.7,100.0,A
247033,22.1,78.9,5.8,100.0,A
247034,14.7,91.2,8.6,96.0,A
247036,26.2,99.4,7.7,100.0,A
247038,20.9,85.7,6.4,100.0,A
247039,18.0,86.1,6.7,100.0,A
247041,16.2,90.0,5.3,100.0,A
247043,16.2,62.6,8.0,100.0,A
247044,19.6,96.7,6.1,97.8,A
247045,26.2,96.8,6.7,100.0,A
247048,22.7,85.1,7.8,100.0,A
247049,13.0,94.0,3.4,97.6,A
247051,13.9,85.9,6.7,98.6,A
247054,19.2,84.5,4.2,96.8,A
247055,17.5,64.8,7.6,90.6,A
247058,19.6,68.7,7.0,100.0,A
247061,21.0,90.3,9.1,100.0,A
247066,23.0,100.0,6.8,100.0,A
247071,22.9,79.4,4.8,99.2,A
247078,17.9,67.6,4.6,100.0,A
247079,19.5,76.8,8.6,100.0,A
247081,8.9,62.9,5.6,94.0,A
247083,21.4,59.7,7.8,98.2,A
247086,24.9,86.2,5.0,100.0,A
247087,20.8,97.1,4.7,100.0,A
247093,14.9,86.4,5.3,97.0,A
247095,19.2,84.3,8.5,96.6,A
247097,15.9,84.2,4.3,100.0,A
247099,14.8,87.9,5.0,97.7,A
247102,20.2,87.7,4.7,100.0,A
247103,13.1,85.5,5.8,93.2,A
247104,15.5,80.8,7.0,97.8,A
247106,27.3,90.1,9.9,100.0,A
247107,24.2,88.4,3.8,100.0,A
247108,23.5,94.7,6.1,99.5,A
247113,21.9,80.1,3.1,100.0,A
247118,22.2,73.8,4.1,97.5,A
247120,11.1,68.9,8.8,90.9,A
247121,23.0,82.3,8.7,94.3,A
247126,26.3,79.8,7.2,100.0,A
247128,23.6,81.5,1.5,100.0,A
247129,25.1,74.4,6.2,100.0,A
247131,23.6,66.8,8.6,100.0,A
247138,26.6,88.8,10.0,100.0,A
247139,17.8,62.9,8.2,92.4,A
247143,21.8,91.2,8.2,100.0,A
247144,17.9,87.1,8.8,99.4,A
247149,24.1,72.9,5.9,100.0,A
247151,21.2,80.2,10.0,100.0,A
247152,20.0,91.2,6.6,100.0,A
247154,32.8,78.6,10.0,100.0,A
247157,22.4,100.0,7.1,100.0,A
247159,31.1,66.0,2.8,100.0,A
247160,16.4,78.3,5.7,96.0,A
247162,27.4,68.7,4.2,100.0,A
247164,18.4,81.8,8.8,96.4,A
247165,23.5,79.9,6.8,100.0,A
247168,20.6,69.7,3.9,100.0,A
247170,15.2,86.6,3.8,92.8,A
247171,18.2,86.7,4.9,100.0,A
247174,23.1,91.5,4.0,100.0,A
247179,24.2,66.9,7.2,100.0,A
247180,16.5,80.6,5.9,91.0,A
247182,12.8,92.2,4.4,100.0,A
247183,13.6,68.7,9.4,94.4,A
247185,24.6,79.4,2.4,100.0,A
247190,18.4,90.0,6.1,100.0,A
247193,26.0,80.7,8.1,100.0,A
247197,14.3,94.4,6.0,92.0,A
247198,22.7,95.5,4.7,99.4,A
247199,28.6,100.0,5.6,100.0,A
247200,22.5,78.5,5.8,99.7,A
247203,20.2,75.1,7.1,100.0,A
247205,15.8,73.4,6.0,90.2,A
247206,19.3,100.0,4.7,93.2,A
247208,14.2,78.4,7.0,97.0,A
247220,13.2,94.4,4.3,91.0,A
247225,21.0,87.4,6.1,100.0,A
247226,16.3,89.2,1.0,95.1,A
247228,19.0,76.7,10.0,100.0,A
247232,23.4,77.2,9.3,100.0,A
247234,18.1,92.2,9.7,100.0,A
247237,17.1,73.9,6.4,98.3,A
247238,19.5,77.7,5.5,100.0,A
247239,25.3,100.0,8.6,100.0,A
247240,18.5,75.3,7.0,90.7,A
247241,21.0,88.8,7.3,96.6,A
247243,23.2,84.8,3.3,100.0,A
247248,15.9,84.5,10.0,93.3,A
247249,9.8,80.5,5.7,96.0,A
247250,23.2,92.0,6.1,91.9,A
247252,25.4,77.2,3.5,100.0,A
247253,27.3,100.0,5.1,100.0,A
247254,17.7,89.3,5.6,99.3,A
247257,28.6,80.1,8.5,100.0,A
247258,13.7,69.1,5.6,100.0,A
247259,27.4,74.2,5.4,100.0,A
247260,18.2,86.1,3.5,100.0,A
247263,17.0,83.0,3.6,95.0,A
247264,24.0,71.2,6.2,100.0,A
247266,18.5,59.3,6.2,95.4,A
247267,22.3,80.8,4.3,100.0,A
247268,18.5,72.5,7.4,94.2,A
247274,27.8,73.1,9.0,100.0,A
247275,27.5,85.3,9.0,100.0,A
247276,21.1,93.1,7.0,100.0,A
247278,20.9,93.7,6.0,95.3,A
247279,16.2,86.7,5.8,99.3,A
247283,30.3,89.8,5.3,100.0,A
247290,18.8,100.0,4.9,94.4,A
247295,21.1,92.4,6.1,98.5,A
247298,16.4,90.3,4.8,90.4,A
247303,25.2,95.6,4.7,100.0,A
247306,19.1,72.4,7.4,91.0,A
247308,25.2,86.0,6.5,100.0,A
247311,25.2,62.8,6.8,100.0,A
247314,27.9,64.6,4.7,100.0,A
247315,23.5,91.4,7.7,100.0,A
247317,21.4,90.1,6.5,100.0,A
247318,16.7,77.2,3.9,91.3,A
247320,16.9,82.3,8.6,97.4,A
247325,17.4,88.9,7.0,100.0,A
247326,18.5,93.3,5.5,93.6,A
247327,22.9,82.0,6.6,100.0,A
247328,19.8,90.3,3.9,100.0,A
247330,24.2,87.6,4.6,100.0,A
247331,29.5,90.9,6.5,100.0,A
247335,22.4,87.5,9.4,100.0,A
247337,19.8,96.2,5.8,100.0,A
247338,17.8,75.0,5.4,94.7,A
247341,26.0,86.2,3.5,100.0,A
247342,19.2,78.3,7.6,100.0,A
247347,15.9,90.4,10.0,92.2,A
247351,28.4,68.9,6.8,100.0,A
247352,14.0,94.3,2.8,96.6,A
247356,24.2,97.1,4.9,100.0,A
247357,19.8,70.8,8.0,100.0,A
247360,18.8,80.3,3.8,99.9,A
247361,13.1,81.8,7.1,100.0,A
247367,17.7,100.0,9.6,100.0,A
247368,24.2,82.2,6.0,100.0,A
247372,27.8,96.4,3.9,100.0,A
247373,25.3,84.0,7.0,100.0,A
247375,17.9,87.5,5.0,97.3,A
247377,19.4,77.3,3.6,100.0,A
247381,14.8,100.0,7.9,93.9,A
247383,25.9,91.0,3.8,100.0,A
247388,17.7,80.8,6.7,98.1,A
247390,28.2,72.5,6.9,100.0,A
247397,24.4,85.0,5.1,98.2,A
247398,20.0,77.7,5.5,100.0,A
247402,19.6,77.6,3.0,98.5,A
247405,19.9,82.5,10.0,100.0,A
247406,19.7,88.6,5.3,100.0,A
247409,21.2,79.1,3.8,96.6,A
247410,15.2,80.6,5.8,91.9,A
247419,15.8,84.6,4.9,99.0,A
247422,19.6,75.1,7.9,98.3,A
247423,20.9,90.1,6.9,97.8,A
247425,17.2,78.3,6.8,93.8,A
247426,27.7,87.7,8.0,100.0,A
247427,16.5,86.9,5.5,97.4,A
247429,18.9,95.1,8.7,100.0,A
247433,22.6,88.5,5.9,100.0,A
247434,25.1,78.5,9.7,100.0,A
247435,31.7,77.7,6.5,100.0,A
247440,30.6,100.0,1.8,100.0,A
247442,21.7,92.4,3.0,100.0,A
247443,10.9,68.0,6.6,94.6,A
247444,30.4,88.8,4.2,100.0,A
247445,28.3,75.5,4.4,100.0,A
247447,22.3,94.3,6.9,100.0,A
247448,23.3,73.8,5.7,100.0,A
247450,13.1,74.9,8.7,92.2,A
247451,23.2,64.9,4.2,100.0,A
247453,12.5,100.0,8.3,92.2,A
247454,18.7,63.8,2.6,91.9,A
247457,20.8,76.9,6.3,100.0,A
247458,28.5,78.7,7.4,100.0,A
247459,22.4,100.0,3.9,95.6,A
247460,29.2,81.4,4.8,100.0,A
247463,17.0,93.9,5.8,100.0,A
247464,28.5,100.0,3.0,100.0,A
247465,20.1,85.5,4.2,100.0,A
247466,15.5,86.0,5.7,100.0,A
247468,16.6,83.2,4.6,100.0,A
247469,20.0,83.5,7.1,100.0,A
247471,16.4,74.5,6.2,100.0,A
247479,29.0,99.4,9.1,100.0,A
247482,23.0,95.4,7.1,100.0,A
247484,29.3,82.2,7.4,100.0,A
247485,17.4,60.6,5.6,98.3,A
247487,18.2,80.0,6.9,91.2,A
247488,20.8,92.8,8.8,100.0,A
247489,10.5,81.2,7.3,93.6,A
247492,30.4,66.3,7.9,100.0,A
247494,17.7,81.4,6.1,94.3,A
247495,17.1,77.8,6.7,94.5,A
247498,16.9,96.3,10.0,96.0,A
247499,36.6,85.8,7.8,100.0,A
247502,12.0,85.4,6.7,93.9,A
247503,16.7,78.7,7.8,100.0,A
247504,17.1,89.5,8.9,100.0,A
247507,24.0,94.9,4.3,100.0,A
247510,15.5,85.9,4.1,90.5,A
247511,26.3,85.8,6.2,100.0,A
247513,18.8,97.8,4.5,96.6,A
247515,21.8,79.3,6.6,97.5,A
247518,17.2,84.2,5.0,95.8,A
247521,20.2,97.4,7.4,100.0,A
247522,20.0,89.3,3.6,100.0,A
247524,15.6,78.8,5.8,94.5,A
247528,21.5,93.8,4.7,97.8,A
247532,18.4,60.4,6.5,100.0,A
247533,16.7,100.0,3.3,100.0,A
247535,14.3,78.0,6.1,91.1,A
247536,13.7,90.7,5.9,90.2,A
247537,14.4,74.2,6.3,92.4,A
247539,22.7,70.0,4.6,95.2,A
247547,22.0,89.7,7.5,100.0,A
247548,19.9,66.0,5.1,100.0,A
247550,10.3,100.0,5.4,91.6,A
247552,19.6,88.0,4.0,100.0,A
247553,17.1,75.3,6.2,99.9,A
247555,18.0,91.1,5.8,90.0,A
247559,17.3,94.1,7.0,91.2,A
247564,20.7,93.4,5.9,92.3,A
247565,17.3,100.0,7.2,99.0,A
247566,12.8,80.4,7.5,93.1,A
247567,17.5,88.1,4.1,100.0,A
247573,18.3,91.8,6.7,95.1,A
247575,19.8,69.1,1.7,100.0,A
247577,18.9,87.5,7.1,100.0,A
247579,17.8,92.1,7.6,98.4,A
247590,24.4,72.0,3.7,100.0,A
247591,16.8,70.4,7.2,90.1,A
247596,24.8,86.3,4.7,96.2,A
247600,21.8,98.4,7.3,100.0,A
247601,15.4,82.4,6.4,90.6,A
247604,18.3,86.5,10.0,100.0,A
247605,19.2,74.8,6.1,96.1,A
247608,17.5,80.4,3.2,98.9,A
247609,26.8,74.5,3.8,100.0,A
247612,28.7,82.0,7.6,100.0,A
247613,26.1,76.9,7.9,100.0,A
247614,9.1,86.1,5.6,94.3,A
247615,17.1,72.9,5.8,92.9,A
247618,31.4,81.4,5.3,100.0,A
247622,16.1,85.7,8.2,98.6,A
247625,17.9,72.1,2.4,100.0,A
247626,13.1,80.6,4.6,93.3,A
247628,20.5,95.9,5.2,97.1,A
247632,26.7,73.5,3.0,100.0,A
247637,30.8,70.5,3.8,100.0,A
247638,15.7,90.9,7.2,90.2,A
247640,18.1,95.1,6.3,94.4,A
247642,17.3,69.3,3.2,92.3,A
247643,15.5,87.7,7.2,100.0,A
247644,17.0,80.1,1.0,91.4,A
247647,23.5,94.6,5.8,100.0,A
247650,21.4,90.5,5.4,98.2,A
247654,21.5,92.3,4.6,100.0,A
247657,23.5,82.8,4.1,100.0,A
247659,19.8,87.7,6.8,92.0,A
247662,22.1,82.6,6.9,100.0,A
247663,15.6,89.0,6.7,99.4,A
247664,20.4,86.3,4.2,100.0,A
247665,18.8,94.7,5.7,100.0,A
247666,10.5,60.4,5.3,92.6,A
247669,19.9,80.4,7.7,92.8,A
247671,23.8,91.3,6.7,98.0,A
247672,21.9,78.8,7.5,100.0,A
247673,32.2,87.8,6.0,100.0,A
247674,18.8,86.4,7.0,93.5,A
247675,14.9,83.6,5.8,92.6,A
247676,27.9,100.0,3.5,100.0,A
247677,18.6,90.9,4.0,100.0,A
247678,17.0,62.3,7.2,91.3,A
247679,10.5,75.2,5.4,96.6,A
247680,16.2,81.3,5.1,98.7,A
247686,25.5,82.7,6.6,100.0,A
247687,17.3,100.0,5.3,100.0,A
247696,22.7,73.3,7.0,97.6,A
247697,15.3,91.2,5.1,100.0,A
247701,30.6,88.0,8.3,100.0,A
247703,22.6,80.3,4.3,100.0,A
247707,15.7,86.6,5.7,97.1,A
247711,25.5,95.9,5.3,100.0,A
247714,19.6,78.9,5.1,100.0,A
247715,24.9,83.2,3.0,100.0,A
247716,19.3,91.3,5.2,100.0,A
247718,26.1,79.1,4.3,100.0,A
247719,16.3,86.5,8.3,90.6,A
247721,27.7,90.0,3.5,100.0,A
247722,18.5,99.4,4.9,97.4,A
247723,19.8,96.1,9.4,100.0,A
247724,19.5,74.8,4.7,100.0,A
247725,20.9,90.3,7.5,93.2,A
247726,24.9,85.9,7.5,100.0,A
247730,12.2,71.6,9.1,92.3,A
247731,12.3,88.8,6.2,94.8,A
247732,15.5,84.5,7.1,96.5,A
247733,18.7,73.8,9.5,93.6,A
247734,18.8,87.7,8.6,100.0,A
247735,13.7,70.7,5.4,91.8,A
247736,17.3,79.5,7.6,100.0,A
247738,16.2,89.4,6.4,96.5,A
247739,17.9,72.7,7.4,100.0,A
247741,21.6,82.9,4.9,100.0,A
247742,16.1,71.8,7.3,100.0,A
247745,22.7,92.1,4.6,91.4,A
247747,21.4,98.0,4.8,100.0,A
247751,20.6,94.0,7.2,100.0,A
247754,17.4,88.1,7.6,100.0,A
247756,23.5,95.6,6.0,100.0,A
247757,15.0,89.8,6.8,91.2,A
247758,20.4,93.8,5.7,96.3,A
247761,21.6,83.8,4.3,100.0,A
247763,22.9,94.6,3.9,100.0,A
247765,10.5,67.6,6.1,91.1,A
247769,22.5,72.2,7.3,100.0,A
247770,24.1,100.0,10.0,100.0,A
247772,18.0,80.9,7.5,100.0,A
247774,19.7,90.1,2.0,91.9,A
247778,17.0,82.2,5.4,100.0,A
247779,18.6,80.6,3.5,96.4,A
247781,24.2,100.0,3.8,100.0,A
247786,23.1,74.7,6.0,99.2,A
247787,32.8,56.6,5.5,100.0,A
247788,14.9,74.5,5.8,92.6,A
247793,15.4,90.2,8.4,93.6,A
247794,26.0,100.0,8.1,100.0,A
247795,8.3,79.3,7.9,98.5,A
247796,33.0,98.1,3.3,100.0,A
247797,12.5,84.7,7.5,95.1,A
247802,21.7,85.5,5.8,100.0,A
247804,15.5,94.3,5.9,97.7,A
247805,17.6,80.3,5.8,95.9,A
247808,21.5,86.5,5.9,100.0,A
247813,10.6,89.7,5.7,95.8,A
247814,16.1,74.7,8.1,94.3,A
247817,14.6,96.7,6.1,100.0,A
247819,17.7,84.7,5.3,90.1,A
247824,19.4,91.8,4.8,100.0,A
247827,22.2,86.3,1.5,100.0,A
247828,33.0,90.3,4.1,100.0,A
247829,22.1,85.5,2.4,100.0,A
247831,21.8,84.1,6.6,100.0,A
247838,28.5,92.6,7.6,100.0,A
247845,19.3,70.0,3.8,100.0,A
247848,32.4,80.6,4.0,100.0,A
247849,23.0,77.1,5.9,97.6,A
247850,21.6,84.1,8.5,100.0,A
247851,24.0,76.3,7.5,100.0,A
247853,21.6,81.7,7.4,100.0,A
247855,16.2,80.3,6.8,90.7,A
247858,11.8,86.2,6.9,90.7,A
247859,24.7,91.9,3.8,100.0,A
247860,15.3,89.2,5.0,100.0,A
247863,16.7,98.5,2.6,98.8,A
247865,16.5,77.8,4.2,100.0,A
247868,22.0,82.0,7.4,100.0,A
247872,18.6,89.2,7.3,95.7,A
247873,13.9,84.2,7.9,95.1,A
247874,16.1,98.8,6.7,100.0,A
247878,9.1,97.7,8.6,93.2,A
247879,14.9,93.7,5.4,91.2,A
247882,23.5,84.7,4.8,100.0,A
247884,13.3,76.6,5.7,92.7,A
247885,31.8,81.3,8.3,100.0,A
247886,27.1,71.7,5.8,100.0,A
247887,15.2,85.7,8.6,90.3,A
247891,32.7,89.1,7.0,100.0,A
247892,16.6,85.5,3.1,92.7,A
247894,18.4,83.0,3.0,100.0,A
247897,22.2,97.4,7.8,100.0,A
247901,10.1,75.5,4.4,93.9,A
247903,24.1,94.7,5.1,93.7,A
247906,26.6,89.7,7.3,100.0,A
247907,14.9,81.6,7.1,92.2,A
247908,19.5,81.4,8.9,100.0,A
247910,20.5,99.7,7.5,100.0,A
247911,21.2,100.0,3.4,100.0,A
247913,19.4,83.7,5.5,91.0,A
247914,19.8,90.8,6.6,97.8,A
247915,30.5,78.3,7.9,100.0,A
247917,22.4,84.4,6.9,100.0,A
247921,23.1,100.0,7.9,92.3,A
247922,30.0,86.6,5.8,100.0,A
247925,31.4,73.9,4.7,100.0,A
247927,9.5,81.1,6.8,93.3,A
247928,19.2,73.3,3.4,95.0,A
247929,17.3,69.1,5.2,93.3,A
247931,23.3,68.5,6.1,100.0,A
247933,13.3,79.8,7.4,93.5,A
247937,15.9,76.2,4.8,100.0,A
247939,14.7,73.6,9.2,93.1,A
247940,15.1,83.2,10.0,100.0,A
247944,14.6,92.9,5.2,97.3,A
247945,24.6,85.9,5.9,100.0,A
247948,27.0,73.3,7.5,100.0,A
247950,25.2,73.9,7.3,100.0,A
247954,19.3,96.6,1.8,100.0,A
247957,17.6,94.5,9.2,100.0,A
247962,20.3,91.1,5.4,96.6,A
247963,12.6,71.0,4.0,90.2,A
247964,20.5,69.5,10.0,100.0,A
247967,32.9,91.3,7.6,100.0,A
247969,16.2,77.8,5.6,98.2,A
247970,25.1,83.8,8.9,100.0,A
247971,13.8,95.2,5.9,90.1,A
247972,15.0,85.2,10.0,97.8,A
247974,19.8,94.1,4.6,100.0,A
247977,12.8,98.2,6.9,99.5,A
247978,24.6,97.7,2.2,100.0,A
247983,25.2,67.0,4.8,100.0,A
247984,11.6,82.9,3.5,100.0,A
247985,21.0,84.5,6.7,100.0,A
247989,19.4,100.0,6.6,100.0,A
247991,22.2,84.1,4.4,100.0,A
247994,15.5,86.9,7.3,100.0,A
247995,23.7,86.5,7.5,100.0,A
247996,13.8,89.0,7.1,100.0,A
247998,19.6,95.6,2.2,99.3,A
248002,23.4,72.9,8.7,100.0,A
248003,21.5,91.8,5.2,100.0,A
248005,16.2,73.2,8.5,95.1,A
248006,17.1,79.4,8.2,90.1,A
248007,17.2,90.7,4.5,98.5,A
248012,21.3,79.5,5.0,100.0,A
248014,23.7,88.1,5.3,100.0,A
248015,12.9,100.0,5.8,94.3,A
248019,21.2,73.7,9.7,100.0,A
248028,21.3,73.2,6.8,100.0,A
248030,20.0,100.0,4.5,90.3,A
248034,12.5,94.1,7.7,90.3,A
248037,17.3,70.4,4.5,100.0,A
248039,12.4,82.1,3.9,100.0,A
248040,20.2,71.2,8.4,100.0,A
248044,13.6,83.0,5.8,91.4,A
248051,17.2,57.8,7.2,95.0,A
248057,30.1,65.2,5.1,100.0,A
248062,10.0,97.7,2.1,94.8,A
248070,17.3,95.2,5.4,92.9,A
248071,18.9,80.0,6.6,96.2,A
248075,30.9,77.8,6.5,100.0,A
248077,21.0,78.7,6.5,100.0,A
248078,17.9,80.1,2.3,100.0,A
248081,22.5,88.9,5.3,100.0,A
248082,17.5,86.1,3.6,97.0,A
248083,22.8,77.9,7.7,100.0,A
248084,14.1,97.7,3.9,94.3,A
248085,16.9,74.6,5.1,100.0,A
248086,14.7,69.7,7.8,94.1,A
248087,20.3,76.5,8.6,100.0,A
248088,16.1,86.0,5.6,97.4,A
248089,30.3,82.4,4.4,100.0,A
248095,16.7,93.0,7.2,93.2,A
248096,28.2,71.2,7.9,100.0,A
248102,20.0,79.8,5.2,100.0,A
248103,18.0,79.1,5.3,100.0,A
248104,20.1,82.4,6.1,100.0,A
248107,17.1,92.2,3.6,93.4,A
248108,23.6,96.7,0.3,100.0,A
248109,16.6,91.5,5.1,97.1,A
248110,35.6,81.9,3.4,100.0,A
248111,21.1,77.3,5.7,100.0,A
248112,22.5,72.3,9.7,94.0,A
248116,31.5,77.8,1.8,100.0,A
248117,21.5,86.9,8.6,99.0,A
248121,24.7,79.2,9.3,100.0,A
248123,12.7,89.5,3.2,98.4,A
248124,15.0,90.9,2.5,98.8,A
248126,18.2,97.6,8.3,100.0,A
248128,23.0,90.5,7.4,94.1,A
248129,25.2,100.0,7.7,100.0,A
248131,25.1,100.0,6.8,100.0,A
248133,13.8,76.0,6.1,90.1,A
248136,24.1,88.7,6.7,100.0,A
248137,16.8,89.4,8.5,100.0,A
248138,21.2,81.4,6.4,97.5,A
248139,24.3,90.5,6.7,100.0,A
248140,28.9,70.9,7.7,100.0,A
248142,22.5,83.5,5.6,100.0,A
248145,26.2,84.7,3.7,100.0,A
248146,17.1,77.0,9.4,91.7,A
248151,30.3,68.7,4.4,100.0,A
248152,19.8,80.7,7.6,98.7,A
248154,25.7,87.6,4.4,100.0,A
248156,15.9,81.5,5.0,92.8,A
248161,26.2,85.5,6.7,100.0,A
248162,20.8,88.0,4.9,91.9,A
248172,24.5,93.4,8.7,98.0,A
248181,15.6,100.0,4.9,99.5,A
248182,16.0,95.8,7.2,100.0,A
248184,26.0,96.3,6.8,100.0,A
248186,15.9,99.0,6.6,100.0,A
248187,16.9,89.2,6.3,100.0,A
248191,18.6,90.8,8.9,93.8,A
248193,15.9,80.8,8.1,99.4,A
248194,19.7,84.4,3.0,100.0,A
248197,18.1,79.4,6.9,100.0,A
248199,20.1,61.8,3.6,99.9,A
248206,14.6,90.8,6.7,100.0,A
248207,18.7,96.3,4.4,90.1,A
248209,12.4,94.3,6.0,94.1,A
248211,21.8,90.6,6.2,100.0,A
248213,21.0,88.4,7.8,100.0,A
248215,31.9,96.0,6.6,100.0,A
248216,23.7,100.0,9.5,100.0,A
248218,20.4,100.0,2.0,100.0,A
248219,13.1,95.8,5.9,90.2,A
248221,22.2,79.3,7.0,100.0,A
248223,13.8,82.9,6.0,97.5,A
248224,25.5,84.4,2.3,100.0,A
248227,24.8,78.1,5.2,100.0,A
248230,16.8,79.9,7.4,91.2,A
248233,15.2,92.4,2.2,96.3,A
248234,17.4,74.9,3.7,100.0,A
248235,18.5,82.5,2.1,100.0,A
248236,13.1,72.9,8.5,91.4,A
248244,25.6,90.8,7.3,100.0,A
248245,21.8,87.4,9.1,98.6,A
248247,10.3,75.3,7.9,96.8,A
248250,23.5,99.6,7.9,100.0,A
248252,14.5,76.2,10.0,90.5,A
248253,16.0,73.7,3.8,92.8,A
248254,20.4,100.0,2.1,93.3,A
248255,26.8,79.2,7.0,100.0,A
248256,25.4,87.2,4.1,100.0,A
248260,25.1,84.6,7.9,100.0,A
248262,19.8,79.6,6.2,99.5,A
248263,17.4,85.3,7.1,100.0,A
248266,20.2,83.3,9.2,100.0,A
248267,19.9,84.2,4.3,97.1,A
248274,11.2,90.0,6.9,92.8,A
248277,20.9,97.7,5.3,100.0,A
248278,20.0,89.4,7.0,100.0,A
248279,29.3,100.0,7.7,100.0,A
248283,20.8,62.9,5.7,100.0,A
248288,14.5,99.5,4.9,97.7,A
248289,26.9,85.3,8.1,100.0,A
248290,26.3,78.3,5.9,100.0,A
248292,23.6,83.6,9.4,90.4,A
248297,18.3,89.3,3.0,100.0,A
248302,25.0,88.3,6.9,95.2,A
248304,17.6,76.1,8.9,90.5,A
248309,22.8,84.1,9.5,100.0,A
248310,16.4,84.1,5.5,100.0,A
248311,19.4,77.2,7.2,92.8,A
248313,26.5,82.5,5.3,100.0,A
248315,17.4,94.9,7.1,100.0,A
248319,20.5,77.4,7.9,100.0,A
248323,13.8,91.6,6.2,90.3,A
248325,27.4,71.8,6.1,100.0,A
248331,26.7,98.7,6.6,100.0,A
248334,17.4,80.4,4.9,100.0,A
248335,19.1,73.7,6.2,95.3,A
248336,21.8,86.9,6.2,100.0,A
248337,16.2,87.6,6.7,93.2,A
248339,16.0,89.4,6.3,98.9,A
248340,13.6,97.2,7.1,94.9,A
248345,18.0,69.5,8.1,100.0,A
248346,20.6,82.3,6.3,95.9,A
248348,16.6,82.1,5.9,90.2,A
248349,15.6,100.0,10.0,94.9,A
248350,17.7,84.9,4.4,100.0,A
248351,15.3,91.2,6.4,97.0,A
248352,16.8,92.3,2.3,100.0,A
248353,17.3,69.3,4.7,100.0,A
248354,19.9,87.0,5.9,91.4,A
248357,15.1,72.2,1.4,92.4,A
248359,18.5,79.1,4.7,100.0,A
248361,17.4,63.4,7.0,94.9,A
248362,16.3,68.4,3.4,93.3,A
248363,20.4,99.3,7.1,100.0,A
248366,30.9,74.0,7.6,100.0,A
248368,15.6,79.6,7.7,100.0,A
248369,16.8,90.0,5.0,97.2,A
248370,26.7,76.3,4.1,100.0,A
248371,19.4,76.4,6.0,100.0,A
248374,12.6,66.2,4.2,92.7,A
248376,22.6,80.6,2.3,100.0,A
248377,26.5,89.9,7.4,100.0,A
248378,25.4,74.0,4.5,100.0,A
248381,26.6,85.0,2.9,100.0,A
248388,26.2,88.1,6.4,100.0,A
248392,23.6,83.2,4.4,100.0,A
248393,21.2,61.0,5.7,97.0,A
248394,19.6,94.1,3.5,95.8,A
248397,22.5,65.0,5.4,100.0,A
248398,24.4,85.1,4.1,100.0,A
248401,26.2,83.7,8.1,91.9,A
248402,10.9,93.3,8.1,96.8,A
248409,17.6,94.4,7.6,100.0,A
248410,14.9,87.9,5.6,100.0,A
248415,18.9,68.5,8.7,96.6,A
248416,21.7,76.8,6.6,100.0,A
248417,16.0,83.8,6.1,98.1,A
248418,16.1,82.5,5.4,96.4,A
248419,18.8,74.9,6.3,100.0,A
248420,19.7,71.7,5.8,94.5,A
248425,18.0,85.2,5.0,96.3,A
248427,19.8,93.9,7.1,100.0,A
248429,21.0,93.4,6.8,93.3,A
248431,25.3,100.0,3.8,100.0,A
248432,29.1,88.7,8.1,100.0,A
248438,13.6,75.0,3.9,93.8,A
248439,18.0,72.7,5.8,94.7,A
248440,24.2,88.2,6.3,100.0,A
