customer_id,customer_name,age,gender,country,customer_segment,signup_date
1829,Customer_01829,40.0,Female,Pakistan,Premium,2024-11-03
1830,Customer_01830,32.0,Female, pakistan ,Standard,2025-12-12
1831,Customer_01831,47.0,Female,Pakistan,Budget,2024-01-24
1832,Customer_01832,29.0,Female,Pakistan,Standard,2025-11-10
1833,Customer_01833,38.0,Male,UAE,Budget,2024-10-07
1834,Customer_01834,47.0,Female,India,Premium,2023-03-20
1835,Customer_01835,21.0,Male,Pakistan,Premium,2024-03-25
1836,Customer_01836,55.0,Male,USA,Standard,2023-06-01
1837,Customer_01837,52.0,Male,UAE,,2025-10-28
1838,Customer_01838,20.0,Female,Canada,Standard,2023-11-30
1839,Customer_01839,21.0,Other,Saudi Arabia,Standard,2023-09-01
1840,Customer_01840,58.0,Female,Pakistan,Premium,2024-08-28
1841,Customer_01841,31.0,Female,Canada,Standard,2024-04-10
1842,Customer_01842,59.0,Other,USA,Standard,2023-04-17
1843,Customer_01843,41.0,Female,Saudi Arabia,Budget,2025-06-13
1844,Customer_01844,34.0,Male,UAE,Standard,2025-07-15
1845,Customer_01845,31.0,Female,India,Premium,2025-03-25
1846,Customer_01846,49.0,Male,India,Budget,2024-11-06
1847,Customer_01847,23.0,Male,UK,Budget,2024-03-17
1848,Customer_01848,37.0,Male,UAE,Budget,2024-08-17
1849,Customer_01849,34.0,Male,PAKISTAN,Budget,2024-07-25
1850,Customer_01850,25.0,Female,Pakistan,Standard,2023-07-01
1851,Customer_01851,34.0,Other,Pakistan,Premium,2023-03-31
1852,Customer_01852,43.0,Male,Pakistan,Standard,2023-10-05
1853,Customer_01853,50.0,Female,India,Budget,2024-05-12
1854,Customer_01854,22.0,Male,Canada,Standard,2023-06-25
1855,Customer_01855,59.0,Male,Pakistan,,2023-04-27
1856,Customer_01856,60.0,Male,Pakistan,Standard,2025-07-22
1857,Customer_01857,51.0,Male,Pakistan,Budget,2024-02-15
1858,Customer_01858,62.0,Male,UAE,Premium,2024-10-02
1859,Customer_01859,38.0,Male,UAE,Budget,2024-07-28
1860,Customer_01860,57.0,Male,UAE,Premium,2025-03-16
1861,Customer_01861,52.0,Male,Germany,Premium,2025-03-21
1862,Customer_01862,45.0,Female,PAKISTAN,Premium,2023-11-21
1863,Customer_01863,26.0,Male,USA,Budget,2025-07-18
1864,Customer_01864,44.0,Male,USA,Budget,2024-02-11
1865,Customer_01865,61.0,Female,India,Premium,2025-07-04
1866,Customer_01866,65.0,Male,UAE,Standard,2024-03-19
1867,Customer_01867,39.0,Female,India,Standard,2023-05-02
1868,Customer_01868,29.0,Male,UK,Standard,2025-04-12
1869,Customer_01869,53.0,Female,Pakistan,Budget,2023-02-03
1870,Customer_01870,21.0,Female,Pakistan,Standard,2025-04-26
1871,Customer_01871,25.0,Female,Pakistan,VIP,2023-02-17
1872,Customer_01872,44.0,Female,UAE,Standard,2023-08-15
1873,Customer_01873,65.0,Male,Saudi Arabia,Standard,2024-10-23
1874,Customer_01874,33.0,Male,Pakistan,VIP,2025-10-28
1875,Customer_01875,39.0,Male,UAE,Standard,2024-03-23
1876,Customer_01876,33.0,Female,India,Budget,2023-05-13
1877,Customer_01877,39.0,Male,USA,Standard,2023-09-13
1878,Customer_01878,18.0,Male,Pakistan,Budget,2025-09-09
1879,Customer_01879,46.0,Female,Pakistan,Standard,2025-03-07
1880,Customer_01880,46.0,Male,Saudi Arabia,Standard,2023-04-21
1881,Customer_01881,33.0,Male,UAE,Budget,2024-02-26
1882,Customer_01882,,Female,USA,Budget,2023-10-17
1883,Customer_01883,54.0,Male,UAE,Standard,2023-07-14
1884,Customer_01884,27.0,Female,Canada,Budget,2025-07-16
1885,Customer_01885,20.0,Female,Pakistan,Standard,2024-11-08
1886,Customer_01886,19.0,Female,India,Budget,2023-07-16
1887,Customer_01887,60.0,Male,Germany,Standard,2024-12-14
1888,Customer_01888,35.0,Male,Pakistan,Premium,2024-03-29
1889,Customer_01889,22.0,Female,USA,Budget,2023-03-09
1890,Customer_01890,60.0,Female,Pakistan,Premium,2024-05-08
1891,Customer_01891,25.0,Female,India,Budget,2023-07-23
1892,Customer_01892,34.0,Male,Pakistan,Standard,2023-09-26
1893,Customer_01893,18.0,Male,UAE,Standard,2025-08-21
1894,Customer_01894,50.0,Male,USA,Budget,2025-02-17
1895,Customer_01895,51.0,Male,Pakistan,Budget,2023-05-27
1896,Customer_01896,54.0,Male,Pakistan,Premium,2025-07-22
1897,Customer_01897,30.0,Female,India,Premium,2024-09-21
1898,Customer_01898,33.0,Male,Pakistan,VIP,2025-08-16
1899,Customer_01899,63.0,Female,India,Premium,2025-03-29
1900,Customer_01900,57.0,Female,Germany,Standard,2024-01-07
1901,Customer_01901,19.0,Male,Pakistan,Budget,2024-08-09
1902,Customer_01902,51.0,Female,India,Budget,2024-08-04
1903,Customer_01903,57.0,Female,India,Standard,2025-02-28
1904,Customer_01904,44.0,Male,Pakistan,Premium,2023-09-30
1905,Customer_01905,48.0,Male,Pakistan,Budget,2024-01-01
1906,Customer_01906,18.0,Female,Saudi Arabia,Budget,2023-09-26
1907,Customer_01907,19.0,Female,UAE,Standard,2023-11-21
1908,Customer_01908,19.0,Female,USA,Premium,2023-06-26
1909,Customer_01909,25.0,Other,India,Standard,2023-02-10
1910,Customer_01910,65.0,Male,UAE,Premium,2025-10-27
1911,Customer_01911,48.0,Female,Canada,Standard,2023-03-23
1912,Customer_01912,55.0,Female,USA,Standard,2025-08-31
1913,Customer_01913,32.0,Female,Canada,Standard,2023-01-04
1914,Customer_01914,63.0,Female,Pakistan,Premium,2025-05-01
1915,Customer_01915,27.0,Female,Germany,Premium,2023-12-26
1916,Customer_01916,61.0,Female,USA,Standard,2024-07-21
1917,Customer_01917,19.0,Male,USA,Budget,2023-11-06
1918,Customer_01918,18.0,Female,Saudi Arabia,Budget,2024-06-21
1919,Customer_01919,21.0,Male,Germany,Budget,2024-05-09
1920,Customer_01920,56.0,Female,India,Budget,2024-08-03
1921,Customer_01921,30.0,Female,UK,Budget,2024-03-07
1922,Customer_01922,39.0,Female,Saudi Arabia,Standard,2024-08-11
1923,Customer_01923,40.0,Male,UK,Premium,2025-06-23
1924,Customer_01924,55.0,Female,UK,Premium,2024-04-21
1925,Customer_01925,34.0,Male,Pakistan,Premium,2024-02-01
1926,Customer_01926,18.0,Male,India,VIP,2023-05-25
1927,Customer_01927,36.0,Male,India,VIP,2024-01-30
1928,Customer_01928,31.0,Female,UK,Budget,2023-05-18
1929,Customer_01929,53.0,Male,Saudi Arabia,Budget,2023-07-20
1930,Customer_01930,,Female,USA,Budget,2025-11-09
1931,Customer_01931,22.0,Male,UK,Premium,2023-04-08
1932,Customer_01932,56.0,Female,UAE,Budget,2024-06-12
1933,Customer_01933,21.0,Female,Pakistan,Standard,2025-07-03
1934,Customer_01934,47.0,Female,Saudi Arabia,Standard,2025-11-10
1935,Customer_01935,36.0,Female,USA,Standard,2023-06-10
1936,Customer_01936,32.0,Female,Saudi Arabia,Standard,2023-06-29
1937,Customer_01937,41.0,Female,Canada,Premium,2024-02-13
1938,Customer_01938,32.0,Female,Germany,Standard,2024-08-30
1939,Customer_01939,56.0,Male,India,Premium,2025-11-17
1940,Customer_01940,64.0,Male,UK,Budget,2023-08-16
1941,Customer_01941,57.0,Female,UAE,Premium,2023-06-30
1942,Customer_01942,39.0,Female,India,Standard,2023-10-05
1943,Customer_01943,42.0,Female,Pakistan,Budget,2025-08-16
1944,Customer_01944,39.0,Female,Pakistan,VIP,2023-02-02
1945,Customer_01945,56.0,Male,Pakistan,Premium,2024-02-21
1946,Customer_01946,44.0,Female,Saudi Arabia,Premium,2023-05-11
1947,Customer_01947,40.0,Female,Pakistan,Premium,2023-06-22
1948,Customer_01948,37.0,Female,India ,Standard,2025-10-01
1949,Customer_01949,36.0,Female,UAE,,2023-01-02
1950,Customer_01950,44.0,Female,India,Budget,2023-12-19
1951,Customer_01951,51.0,Female,USA,Premium,2025-09-30
1952,Customer_01952,38.0,Female,India,,2024-10-28
1953,Customer_01953,56.0,Male,Pakistan,VIP,2023-03-20
1954,Customer_01954,57.0,Female,Germany,Premium,2024-05-24
1955,Customer_01955,38.0,Female,USA,Standard,2025-11-30
1956,Customer_01956,61.0,Male,Saudi Arabia,Budget,2024-03-14
1957,Customer_01957,26.0,Male,UK,Budget,2024-08-02
1958,Customer_01958,62.0,Female,Pakistan,Standard,2024-08-05
1959,Customer_01959,32.0,Male,UK,Premium,2024-12-24
1960,Customer_01960,45.0,Female,Pakistan,Budget,2023-07-25
1961,Customer_01961,31.0,Male,India,Premium,2025-07-09
1962,Customer_01962,39.0,Male,Pakistan,Standard,2025-12-19
1963,Customer_01963,34.0,Female,UK,Standard,2023-06-06
1964,Customer_01964,51.0,Male,Pakistan,Premium,2025-06-15
1965,Customer_01965,21.0,Male,Pakistan,Standard,2025-06-14
1966,Customer_01966,58.0,Female,Pakistan,Premium,2025-03-23
1967,Customer_01967,61.0,Female,UK,Standard,2024-02-11
1968,Customer_01968,45.0,Male,Pakistan,Standard,2024-05-28
1969,Customer_01969,44.0,Female,UAE,Budget,2025-07-08
1970,Customer_01970,51.0,Female,Pakistan,Standard,2023-06-17
1971,Customer_01971,27.0,Female,UK,Premium,2025-06-27
1972,Customer_01972,53.0,Male,Pakistan,VIP,2025-10-06
1973,Customer_01973,28.0,Male,Canada,Premium,2025-01-17
1974,Customer_01974,50.0,Female,Pakistan,Budget,2024-01-10
1975,Customer_01975,32.0,Female,Pakistan,VIP,2024-09-04
1976,Customer_01976,53.0,Male,Pakistan,Budget,2023-02-24
1977,Customer_01977,55.0,Female,Pakistan,Budget,2025-10-18
1978,Customer_01978,28.0,Male,India,Premium,2024-01-11
1979,Customer_01979,47.0,Female,Pakistan,Premium,2023-03-04
1980,Customer_01980,41.0,Female,USA,VIP,2025-05-20
1981,Customer_01981,32.0,Female,UAE,Premium,2024-12-21
1982,Customer_01982,46.0,Female,Pakistan,Budget,2024-11-13
1983,Customer_01983,65.0,Male,India,Budget,2023-03-01
1984,Customer_01984,18.0,Female,Pakistan,Budget,2025-04-02
1985,Customer_01985,63.0,Male,Pakistan,Standard,2024-11-29
1986,Customer_01986,59.0,Female,Pakistan,Standard,2025-05-19
1987,Customer_01987,43.0,Female,Pakistan,Budget,2025-06-25
1988,Customer_01988,47.0,Male,Pakistan,Standard,2023-08-21
1989,Customer_01989,35.0,Male,Canada,Standard,2023-08-19
1990,Customer_01990,24.0,Male,Saudi Arabia,Premium,2025-10-09
1991,Customer_01991,45.0,Male,Canada,Standard,2024-08-05
1992,Customer_01992,57.0,Male,Pakistan,Standard,2024-04-25
1993,Customer_01993,29.0,Female,USA,Standard,2023-11-11
1994,Customer_01994,52.0,Female,India,Standard,2024-12-01
1995,Customer_01995,53.0,Female,Pakistan,Budget,2025-04-06
1996,Customer_01996,54.0,Female,USA,Budget,2023-01-03
1997,Customer_01997,34.0,Female,Pakistan,VIP,2024-08-28
1998,Customer_01998,36.0,Male,India,Premium,2025-12-24
1999,Customer_01999,37.0,Female,USA,Budget,2023-11-04
2000,Customer_02000,59.0,Female,UAE,Standard,2023-11-04
2001,Customer_02001,61.0,Female,UAE,Standard,2025-08-20
2002,Customer_02002,37.0,Female,India,Budget,2023-03-10
2003,Customer_02003,64.0,Female,Pakistan,Budget,2024-03-11
2004,Customer_02004,45.0,Female,Germany,VIP,2024-05-17
2005,Customer_02005,36.0,Female,Pakistan,Standard,2025-05-24
2006,Customer_02006,18.0,Male,Pakistan,Budget,2023-05-22
2007,Customer_02007,47.0,Female,Pakistan,Premium,2024-04-20
2008,Customer_02008,48.0,Male,Canada,Standard,2023-06-16
2009,Customer_02009,64.0,Male,UK,Standard,2025-05-13
2010,Customer_02010,52.0,Female,India,Budget,2024-11-23
2011,Customer_02011,19.0,Male,Germany,Budget,2024-06-28
2012,Customer_02012,45.0,Female,Pakistan,Budget,2024-03-06
2013,Customer_02013,53.0,Male,Canada,VIP,2023-06-17
2014,Customer_02014,41.0,Female,Pakistan,Standard,2025-10-07
2015,Customer_02015,38.0,Male,India,Premium,2024-12-10
2016,Customer_02016,56.0,Female,Pakistan,Budget,2023-12-16
2017,Customer_02017,47.0,Male,Germany,Premium,2024-03-29
2018,Customer_02018,50.0,Male,Canada,Standard,2025-03-06
2019,Customer_02019,40.0,Male,UAE,Standard,2025-02-27
2020,Customer_02020,,Female,Pakistan,Standard,2024-05-20
2021,Customer_02021,42.0,Other,Pakistan,Standard,2023-11-28
2022,Customer_02022,64.0,Female,India,Budget,2024-12-24
2023,Customer_02023,46.0,Male,Pakistan,Budget,2024-12-22
2024,Customer_02024,51.0,Male,Pakistan,Premium,2024-10-19
2025,Customer_02025,,Male,Saudi Arabia,Budget,2023-03-21
2026,Customer_02026,65.0,Female,UAE,Budget,2024-06-02
2027,Customer_02027,29.0,Female,Canada,Premium,2024-11-03
2028,Customer_02028,64.0,Male,India,Budget,2025-11-07
2029,Customer_02029,39.0,Female,India,Standard,2024-07-30
2030,Customer_02030,62.0,Female,UAE,Premium,2024-01-11
2031,Customer_02031,60.0,Male,Pakistan,Premium,2024-09-01
2032,Customer_02032,54.0,Male,Saudi Arabia,Budget,2023-07-14
2033,Customer_02033,61.0,Male,UK,Standard,2023-04-10
2034,Customer_02034,47.0,Male,Pakistan,Standard,2025-01-13
2035,Customer_02035,58.0,Male,Pakistan,Standard,2025-12-16
2036,Customer_02036,26.0,Female,USA,Premium,2025-07-16
2037,Customer_02037,21.0,Male,UAE,VIP,2024-10-01
2038,Customer_02038,44.0,Female,UAE,Budget,2023-02-14
2039,Customer_02039,56.0,Female,UK,Budget,2025-12-18
2040,Customer_02040,54.0,Female,UAE,Premium,2024-05-07
2041,Customer_02041,43.0,Female,Pakistan,Standard,2023-11-14
2042,Customer_02042,43.0,Male,USA,Premium,2025-09-05
2043,Customer_02043,47.0,Male,Canada,Budget,2025-03-29
2044,Customer_02044,59.0,Male,Pakistan,Budget,2025-04-01
2045,Customer_02045,,Female,Pakistan,Standard,2023-11-01
2046,Customer_02046,23.0,Female,Saudi Arabia,VIP,2025-12-23
2047,Customer_02047,46.0,Male,UAE,Budget,2024-05-11
2048,Customer_02048,36.0,Male,India,Premium,2024-08-05
2049,Customer_02049,56.0,Female,UAE,Standard,2025-04-03
2050,Customer_02050,42.0,Male,Saudi Arabia,Budget,2024-12-24
2051,Customer_02051,65.0,Female,UAE,Standard,2023-07-08
2052,Customer_02052,38.0,Male,Pakistan,Budget,2023-11-28
2053,Customer_02053,50.0,Male,Pakistan,Standard,2024-01-31
2054,Customer_02054,23.0,Male,India,Budget,2025-11-04
2055,Customer_02055,62.0,Male,Canada,Standard,2025-02-22
2056,Customer_02056,,Male,UAE,Budget,2024-02-06
2057,Customer_02057,36.0,Female,India,Premium,2025-03-16
2058,Customer_02058,58.0,Male,Canada,Premium,2025-03-20
2059,Customer_02059,64.0,Female,India,Standard,2024-03-08
2060,Customer_02060,41.0,Male,UAE,Standard,2024-03-17
2061,Customer_02061,41.0,Male,Pakistan,VIP,2025-09-07
2062,Customer_02062,20.0,Male,UK,Budget,2024-09-07
2063,Customer_02063,64.0,Male,Saudi Arabia,Premium,2023-06-13
2064,Customer_02064,18.0,Male,USA,Standard,2025-02-27
2065,Customer_02065,19.0,Male,Pakistan,Premium,2024-10-08
2066,Customer_02066,40.0,Female,India,Budget,2024-07-11
2067,Customer_02067,18.0,Female,Pakistan,Budget,2025-03-05
2068,Customer_02068,25.0,Female,Germany,Standard,2025-09-21
2069,Customer_02069,48.0,Male,Pakistan,Budget,2023-12-29
2070,Customer_02070,51.0,Female,Saudi Arabia,Budget,2024-04-04
2071,Customer_02071,32.0,Female,Saudi Arabia,VIP,2023-07-27
2072,Customer_02072,56.0,Male,Pakistan,Budget,2024-12-10
2073,Customer_02073,47.0,Male,India,Budget,2024-03-17
2074,Customer_02074,28.0,Female,Pakistan,Budget,2024-01-11
2075,Customer_02075,52.0,Female,UAE,Standard,2025-02-02
2076,Customer_02076,46.0,Male,Germany,Standard,2024-03-23
2077,Customer_02077,56.0,Male,India,Budget,2024-05-23
2078,Customer_02078,25.0,Other,Germany,Premium,2024-04-27
2079,Customer_02079,29.0,Male,Pakistan,Premium,2023-10-11
2080,Customer_02080,32.0,Female,India,Budget,2023-05-18
2081,Customer_02081,34.0,Female,Canada,Premium,2025-06-25
2082,Customer_02082,60.0,Female,USA,Standard,2023-04-11
2083,Customer_02083,53.0,Female,Pakistan,Standard,2023-12-23
2084,Customer_02084,44.0,Male,Saudi Arabia,Premium,2025-01-01
2085,Customer_02085,43.0,Female,USA,Premium,2023-05-24
2086,Customer_02086,60.0,Female,UK,Standard,2024-12-19
2087,Customer_02087,39.0,Female,Saudi Arabia,Standard,2025-03-14
2088,Customer_02088,28.0,Male,Pakistan,Budget,2024-12-27
2089,Customer_02089,24.0,Male,Pakistan,Standard,2023-12-01
2090,Customer_02090,33.0,Male,UAE,Standard,2023-01-22
2091,Customer_02091,49.0,Male,UAE,Budget,2025-08-30
2092,Customer_02092,40.0,Female,Pakistan,Premium,2023-12-24
2093,Customer_02093,38.0,Female,Pakistan,Standard,2025-06-01
2094,Customer_02094,41.0,Female,India,Budget,2023-08-05
2095,Customer_02095,64.0,Female,India,Premium,2023-06-28
2096,Customer_02096,65.0,Male,India,Premium,2025-05-02
2097,Customer_02097,25.0,Male,India,Standard,2025-10-26
2098,Customer_02098,23.0,Male,Pakistan,Standard,2025-08-01
2099,Customer_02099,29.0,Male,USA,Premium,2025-04-03
2100,Customer_02100,58.0,Male, pakistan ,VIP,2023-09-28
2101,Customer_02101,40.0,Male,Pakistan,Budget,2025-09-27
2102,Customer_02102,59.0,Male,India,Standard,2025-01-01
2103,Customer_02103,49.0,Female,India,Premium,2023-07-08
2104,Customer_02104,44.0,Male,UAE,VIP,2023-05-22
2105,Customer_02105,31.0,Male,UAE,Budget,2025-08-12
2106,Customer_02106,34.0,Male,Saudi Arabia,Standard,2023-10-29
2107,Customer_02107,25.0,Female,Saudi Arabia,Premium,2025-04-19
2108,Customer_02108,42.0,Female,Pakistan,Budget,2023-06-01
2109,Customer_02109,31.0,Male,Pakistan,Standard,2023-11-04
2110,Customer_02110,32.0,Male,Pakistan,Standard,2023-11-07
2111,Customer_02111,19.0,Female,India,Standard,2023-11-05
2112,Customer_02112,56.0,Female,India,Premium,2025-01-09
2113,Customer_02113,63.0,Female,UK,Budget,2025-09-29
2114,Customer_02114,41.0,Female,Pakistan,Premium,2025-09-24
2115,Customer_02115,43.0,Female,Saudi Arabia,Budget,2025-03-23
2116,Customer_02116,62.0,Female,Pakistan,Premium,2023-08-10
2117,Customer_02117,42.0,Male,India,,2025-11-18
2118,Customer_02118,47.0,Female,Saudi Arabia,Budget,2024-08-17
2119,Customer_02119,38.0,Male,Pakistan,VIP,2024-08-21
2120,Customer_02120,42.0,Female,India,Premium,2025-02-07
2121,Customer_02121,43.0,Male,India,Standard,2025-04-22
2122,Customer_02122,52.0,Male,Saudi Arabia,Budget,2025-11-10
2123,Customer_02123,47.0,Female,Pakistan,Standard,2024-09-30
2124,Customer_02124,42.0,Female,Canada,VIP,2024-10-30
2125,Customer_02125,21.0,Male,Germany,Budget,2025-03-28
2126,Customer_02126,61.0,Other,USA,VIP,2023-10-07
2127,Customer_02127,60.0,Male,Pakistan,Standard,2023-12-04
2128,Customer_02128,26.0,Male,Saudi Arabia,Standard,2024-11-16
2129,Customer_02129,32.0,Female,Pakistan,Standard,2023-03-12
2130,Customer_02130,64.0,Male,USA,Budget,2023-12-18
2131,Customer_02131,33.0,Male,UAE,Premium,2025-02-25
2132,Customer_02132,56.0,Female,Pakistan,Budget,2025-12-05
2133,Customer_02133,55.0,Male,Pakistan,VIP,2024-07-23
2134,Customer_02134,59.0,Male,USA,Budget,2024-03-14
2135,Customer_02135,18.0,Male,USA,Budget,2024-04-27
2136,Customer_02136,41.0,Female,UAE,Premium,2025-01-21
2137,Customer_02137,45.0,Male,India,Standard,2024-08-19
2138,Customer_02138,58.0,Male,UK,Budget,2023-01-26
2139,Customer_02139,28.0,Female,USA,Standard,2024-08-14
2140,Customer_02140,32.0,Male,UK,Budget,2024-03-14
2141,Customer_02141,26.0,Male,India,Premium,2025-02-07
2142,Customer_02142,54.0,Female,Saudi Arabia,Budget,2025-08-17
2143,Customer_02143,65.0,Female,USA,Standard,2025-11-20
2144,Customer_02144,24.0,Male,Pakistan,Budget,2024-10-30
2145,Customer_02145,29.0,Female,India,Standard,2024-02-02
2146,Customer_02146,32.0,Female,Pakistan,Premium,2024-05-01
2147,Customer_02147,60.0,Male,India,Premium,2023-07-13
2148,Customer_02148,39.0,Female,UK,Standard,2025-10-22
2149,Customer_02149,31.0,Female,Pakistan,Budget,2025-07-17
2150,Customer_02150,33.0,Female,UAE,Budget,2025-07-24
2151,Customer_02151,,Female,Pakistan,Premium,2023-12-26
2152,Customer_02152,36.0,Female,Canada,Budget,2023-12-20
2153,Customer_02153,24.0,Other,USA,Standard,2025-07-27
2154,Customer_02154,57.0,Female,UAE,Standard,2024-08-19
2155,Customer_02155,38.0,Female,Saudi Arabia,VIP,2025-02-11
2156,Customer_02156,30.0,Female,Pakistan,Standard,2024-06-20
2157,Customer_02157,52.0,Female,USA,Standard,2024-04-30
2158,Customer_02158,53.0,Female,Saudi Arabia,Premium,2024-11-23
2159,Customer_02159,25.0,Male,Pakistan,VIP,2025-06-10
2160,Customer_02160,21.0,Male,Germany,Standard,2024-01-02
2161,Customer_02161,20.0,Female,Pakistan,Premium,2025-06-05
2162,Customer_02162,54.0,Male,Saudi Arabia,Standard,2023-09-25
2163,Customer_02163,48.0,Female,Pakistan,Standard,2024-03-17
2164,Customer_02164,56.0,Female,Saudi Arabia,Budget,2025-09-27
2165,Customer_02165,48.0,Female,Pakistan,Standard,2025-11-12
2166,Customer_02166,37.0,Male,Pakistan,Standard,2025-10-09
2167,Customer_02167,46.0,Female,India,Budget,2023-12-13
2168,Customer_02168,52.0,Male,Germany,Budget,2025-07-13
2169,Customer_02169,37.0,Female,Pakistan,Premium,2025-10-22
2170,Customer_02170,61.0,Male,UAE,Budget,2025-12-08
2171,Customer_02171,61.0,Female,UAE,Standard,2023-01-23
2172,Customer_02172,56.0,Female,USA,Standard,2025-03-27
2173,Customer_02173,65.0,Female,Pakistan,Standard,2025-12-28
2174,Customer_02174,36.0,Female,UAE,Budget,2025-04-18
2175,Customer_02175,23.0,Male,Germany,Standard,2023-09-13
2176,Customer_02176,41.0,Male,Pakistan,Standard,2025-04-15
2177,Customer_02177,53.0,Male,India,Standard,2023-04-26
2178,Customer_02178,55.0,Female,USA,Premium,2024-06-10
2179,Customer_02179,36.0,Female,Pakistan,Premium,2024-11-17
2180,Customer_02180,32.0,Male,India,Budget,2024-05-15
2181,Customer_02181,39.0,Male,Pakistan,,2025-02-06
2182,Customer_02182,56.0,Male,USA,Standard,2023-09-21
2183,Customer_02183,20.0,Female,Canada,Premium,2024-10-26
2184,Customer_02184,33.0,Male,Saudi Arabia,Budget,2024-12-07
2185,Customer_02185,29.0,Male,Saudi Arabia,Standard,2024-11-25
2186,Customer_02186,56.0,Male,India,Standard,2023-11-14
2187,Customer_02187,40.0,Male,Pakistan,Standard,2023-12-01
2188,Customer_02188,22.0,Male,Pakistan,VIP,2023-10-10
2189,Customer_02189,30.0,Male,Pakistan,Budget,2024-05-21
2190,Customer_02190,20.0,Female,Pakistan,Budget,2024-10-04
2191,Customer_02191,40.0,Female,Saudi Arabia,Standard,2024-02-02
