student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade,performance_category,study_efficiency
211986,10.7,89.2,2.5,64.3,C,Needs Improvement,6.009345794392524
211988,7.6,84.7,5.1,73.7,B,Average,9.697368421052632
211990,5.8,89.3,5.1,73.9,B,Average,12.74137931034483
211995,6.1,76.2,5.4,54.7,D,Needs Improvement,8.967213114754099
212002,10.2,61.2,2.8,55.0,D,Needs Improvement,5.392156862745098
212005,2.3,92.7,5.1,60.5,C,Needs Improvement,26.304347826086957
212007,17.0,67.4,6.1,100.0,A,Excellent,5.882352941176471
212013,9.0,87.6,6.3,67.7,C,Needs Improvement,7.522222222222222
212017,2.4,100.0,6.1,65.0,C,Needs Improvement,27.083333333333336
212023,13.8,64.4,6.0,81.1,B,Good,5.876811594202898
212033,0.2,93.9,7.0,48.6,D,Needs Improvement,243.0
212035,8.3,88.2,3.7,78.0,B,Average,9.397590361445783
212040,9.3,94.3,7.6,99.6,A,Excellent,10.709677419354838
212041,4.5,84.1,3.7,55.9,C,Needs Improvement,12.422222222222222
212042,7.9,87.6,8.7,82.2,B,Good,10.405063291139241
212045,1.2,76.6,3.7,50.5,D,Needs Improvement,42.083333333333336
212047,6.4,93.5,4.8,73.1,B,Average,11.421874999999998
212056,3.9,82.0,4.5,53.9,D,Needs Improvement,13.820512820512821
212058,2.2,95.6,6.8,44.4,D,Needs Improvement,20.18181818181818
212059,0.0,73.7,3.1,40.8,D,Needs Improvement,0.0
212061,6.8,71.9,7.0,82.0,B,Good,12.058823529411764
212062,2.7,99.9,8.2,55.4,C,Needs Improvement,20.518518518518515
212067,7.3,87.9,4.3,71.8,B,Average,9.835616438356164
212073,15.9,65.9,7.7,88.0,A,Good,5.534591194968553
212077,1.9,79.5,9.6,48.7,D,Needs Improvement,25.631578947368425
212079,5.4,80.1,5.1,67.7,C,Needs Improvement,12.537037037037036
212080,9.2,71.9,2.3,76.4,B,Average,8.304347826086957
212089,8.0,85.8,8.4,62.7,C,Needs Improvement,7.8375
212090,7.9,98.3,10.0,64.5,C,Needs Improvement,8.164556962025316
212091,28.0,65.2,3.7,100.0,A,Excellent,3.5714285714285716
212104,13.7,60.5,3.2,79.5,B,Average,5.802919708029197
212106,3.5,77.7,6.1,58.1,C,Needs Improvement,16.6
212107,8.8,65.5,4.5,73.1,B,Average,8.30681818181818
212110,0.5,81.2,3.1,41.2,D,Needs Improvement,82.4
212115,2.6,83.7,6.0,47.5,D,Needs Improvement,18.26923076923077
212117,8.8,86.0,4.6,80.5,B,Good,9.147727272727272
212118,2.2,100.0,3.2,66.5,C,Needs Improvement,30.227272727272723
212119,7.1,96.4,3.9,77.4,B,Average,10.901408450704226
212126,13.8,67.3,6.1,89.0,A,Good,6.44927536231884
212128,10.6,73.8,5.9,69.5,C,Needs Improvement,6.556603773584906
212132,7.4,87.9,8.3,66.9,C,Needs Improvement,9.04054054054054
212134,8.8,84.5,5.6,71.8,B,Average,8.159090909090908
212135,6.3,95.0,9.0,58.4,C,Needs Improvement,9.26984126984127
212143,26.4,61.3,1.8,100.0,A,Excellent,3.787878787878788
212150,2.3,84.0,6.6,38.9,F,Needs Improvement,16.91304347826087
212153,11.0,83.5,6.4,69.8,C,Needs Improvement,6.345454545454545
212161,4.9,88.5,6.6,60.3,C,Needs Improvement,12.30612244897959
212162,1.2,87.1,8.0,46.7,D,Needs Improvement,38.91666666666667
212163,8.7,87.4,5.7,70.1,B,Average,8.057471264367816
212166,11.0,88.2,6.3,68.1,C,Needs Improvement,6.1909090909090905
212169,4.5,94.5,6.1,61.6,C,Needs Improvement,13.68888888888889
212170,10.6,96.6,4.5,64.7,C,Needs Improvement,6.103773584905661
212172,3.4,87.0,5.0,59.2,C,Needs Improvement,17.411764705882355
212173,7.1,79.0,7.9,66.7,C,Needs Improvement,9.3943661971831
212176,6.9,95.6,6.3,61.2,C,Needs Improvement,8.869565217391305
212177,6.5,88.9,10.0,57.0,C,Needs Improvement,8.76923076923077
212181,8.8,62.1,4.9,74.7,B,Average,8.488636363636363
212204,17.0,90.2,7.2,69.6,C,Needs Improvement,4.094117647058823
212206,12.9,68.5,5.7,69.3,C,Needs Improvement,5.372093023255814
212213,6.0,83.5,7.6,65.5,C,Needs Improvement,10.916666666666666
212214,14.4,54.7,7.1,78.6,B,Average,5.458333333333333
212221,6.3,78.5,6.2,62.0,C,Needs Improvement,9.841269841269842
212226,5.6,92.8,8.1,82.6,B,Good,14.75
212227,1.2,79.7,7.4,54.1,D,Needs Improvement,45.083333333333336
212228,11.7,84.8,9.8,56.9,C,Needs Improvement,4.863247863247864
212229,7.0,86.1,5.6,56.9,C,Needs Improvement,8.128571428571428
212234,6.2,80.3,7.3,66.7,C,Needs Improvement,10.758064516129032
212236,7.2,76.4,2.5,71.3,B,Average,9.902777777777777
212249,4.4,100.0,3.8,69.2,C,Needs Improvement,15.727272727272727
212250,0.0,85.7,8.6,43.6,D,Needs Improvement,0.0
212251,6.1,77.1,6.1,51.4,D,Needs Improvement,8.426229508196721
212257,8.4,75.1,4.2,80.8,B,Good,9.619047619047619
212258,24.1,69.5,8.6,100.0,A,Excellent,4.149377593360995
212266,9.8,99.4,5.7,86.0,A,Good,8.775510204081632
212272,6.7,93.4,6.5,66.0,C,Needs Improvement,9.850746268656716
212273,15.1,77.1,7.1,67.2,C,Needs Improvement,4.450331125827815
212278,7.4,81.0,5.2,56.5,C,Needs Improvement,7.635135135135135
212282,19.5,58.0,5.3,97.7,A,Excellent,5.01025641025641
212285,7.1,95.9,4.0,51.8,D,Needs Improvement,7.295774647887324
212289,1.1,87.7,5.2,53.7,D,Needs Improvement,48.81818181818182
212292,20.4,64.7,7.0,99.5,A,Excellent,4.877450980392157
212294,8.5,79.4,3.7,96.1,A,Excellent,11.305882352941175
212301,5.7,92.3,4.9,63.1,C,Needs Improvement,11.070175438596491
212302,9.5,78.5,5.9,96.0,A,Excellent,10.105263157894736
212303,0.0,96.7,5.8,69.2,C,Needs Improvement,0.0
212311,3.5,86.4,5.7,55.7,C,Needs Improvement,15.914285714285715
212313,4.6,90.3,6.4,46.0,D,Needs Improvement,10.0
212316,1.6,82.1,9.6,33.4,F,Needs Improvement,20.874999999999996
212317,11.8,86.2,5.8,61.1,C,Needs Improvement,5.177966101694915
212318,13.5,57.5,9.2,76.1,B,Average,5.637037037037037
212319,7.0,80.9,6.0,62.0,C,Needs Improvement,8.857142857142858
212320,8.7,84.4,4.0,81.0,B,Good,9.310344827586208
212325,4.2,95.8,7.5,61.0,C,Needs Improvement,14.523809523809524
212335,6.5,71.9,7.9,71.6,B,Average,11.015384615384615
212336,12.5,56.8,4.4,78.9,B,Average,6.312
212339,5.7,87.8,3.5,52.7,D,Needs Improvement,9.24561403508772
212343,6.4,90.4,5.1,78.2,B,Average,12.21875
212347,3.4,85.1,7.3,74.0,B,Average,21.764705882352942
212352,7.0,82.2,6.9,58.9,C,Needs Improvement,8.414285714285715
212353,11.3,87.3,4.4,65.6,C,Needs Improvement,5.805309734513274
212357,20.7,64.3,5.9,100.0,A,Excellent,4.830917874396135
212359,9.9,80.1,8.7,65.7,C,Needs Improvement,6.636363636363637
212361,9.7,75.4,8.6,65.9,C,Needs Improvement,6.7938144329896915
212362,18.4,68.5,7.0,91.3,A,Excellent,4.961956521739131
212366,24.5,62.3,0.0,100.0,A,Excellent,4.081632653061225
212367,3.8,81.7,3.8,53.8,D,Needs Improvement,14.157894736842104
212368,9.8,85.0,5.6,77.8,B,Average,7.9387755102040805
212369,8.2,80.6,6.2,75.5,B,Average,9.207317073170733
212371,7.7,91.9,6.0,51.8,D,Needs Improvement,6.727272727272727
212376,12.9,84.6,6.2,65.2,C,Needs Improvement,5.054263565891473
212377,0.0,75.8,4.8,59.4,C,Needs Improvement,0.0
212380,8.4,81.0,4.7,68.8,C,Needs Improvement,8.19047619047619
212384,10.0,90.4,5.6,68.2,C,Needs Improvement,6.82
212394,9.5,99.2,7.6,88.7,A,Good,9.336842105263159
212396,11.3,88.1,6.2,69.8,C,Needs Improvement,6.176991150442477
212397,10.3,93.6,2.7,66.7,C,Needs Improvement,6.475728155339806
212403,4.9,96.9,3.4,69.3,C,Needs Improvement,14.14285714285714
212404,12.8,73.5,7.7,66.0,C,Needs Improvement,5.15625
212408,9.7,88.0,6.1,69.2,C,Needs Improvement,7.134020618556701
212410,9.2,75.0,7.3,53.0,D,Needs Improvement,5.760869565217392
212411,9.2,70.0,4.9,86.6,A,Good,9.41304347826087
212413,5.9,89.2,9.3,72.5,B,Average,12.288135593220339
212433,3.4,87.1,8.9,54.4,D,Needs Improvement,16.0
212435,32.6,64.1,8.4,100.0,A,Excellent,3.067484662576687
212437,8.1,80.7,3.0,85.1,A,Good,10.506172839506172
212439,8.6,80.6,1.4,82.2,B,Good,9.558139534883722
212447,8.3,77.6,7.6,74.9,B,Average,9.024096385542169
212451,4.5,76.4,5.7,68.0,C,Needs Improvement,15.11111111111111
212453,10.8,89.2,6.5,65.1,C,Needs Improvement,6.027777777777777
212462,8.9,79.7,6.6,87.2,A,Good,9.797752808988763
212463,6.1,68.6,4.7,75.4,B,Average,12.360655737704919
212466,2.3,75.6,4.4,56.8,C,Needs Improvement,24.695652173913043
212468,11.7,100.0,6.3,55.6,C,Needs Improvement,4.752136752136752
212469,24.9,66.1,9.7,100.0,A,Excellent,4.016064257028113
212471,12.0,75.7,8.5,68.0,C,Needs Improvement,5.666666666666667
212475,7.8,98.1,5.9,68.0,C,Needs Improvement,8.717948717948719
212480,7.9,82.7,4.8,66.1,C,Needs Improvement,8.367088607594935
212481,3.9,96.2,3.7,28.5,F,Needs Improvement,7.3076923076923075
212482,8.2,96.8,0.8,76.1,B,Average,9.28048780487805
212483,14.8,66.2,4.5,90.5,A,Excellent,6.114864864864865
212493,6.5,88.7,5.3,66.0,C,Needs Improvement,10.153846153846153
212496,13.9,67.7,7.5,90.8,A,Excellent,6.532374100719424
212497,7.2,74.1,7.1,72.6,B,Average,10.083333333333332
212501,7.9,91.6,4.3,52.6,D,Needs Improvement,6.658227848101266
212504,9.2,73.6,5.0,67.4,C,Needs Improvement,7.32608695652174
212512,15.9,69.1,6.0,100.0,A,Excellent,6.289308176100628
212513,11.3,89.1,3.1,66.7,C,Needs Improvement,5.902654867256637
212514,10.6,78.6,5.0,66.4,C,Needs Improvement,6.264150943396227
212516,3.0,77.4,5.2,46.3,D,Needs Improvement,15.433333333333332
212522,0.0,94.0,3.8,59.9,C,Needs Improvement,0.0
212526,4.0,95.1,3.5,62.4,C,Needs Improvement,15.6
212528,10.0,85.7,0.0,64.7,C,Needs Improvement,6.470000000000001
212532,1.7,78.4,6.6,40.4,D,Needs Improvement,23.764705882352942
212533,12.2,72.5,5.8,66.3,C,Needs Improvement,5.434426229508197
212534,7.8,60.5,0.5,68.7,C,Needs Improvement,8.807692307692308
212536,10.0,100.0,5.0,69.4,C,Needs Improvement,6.94
212542,3.3,75.3,4.9,79.8,B,Average,24.181818181818183
212544,2.0,95.9,3.9,62.3,C,Needs Improvement,31.15
212547,6.5,84.8,5.5,59.0,C,Needs Improvement,9.076923076923077
212548,10.3,75.4,5.0,57.0,C,Needs Improvement,5.533980582524271
212552,0.8,72.5,10.0,64.6,C,Needs Improvement,80.74999999999999
212553,13.3,76.3,8.9,67.7,C,Needs Improvement,5.090225563909774
212555,5.7,100.0,8.4,71.0,B,Average,12.456140350877192
212556,17.2,67.1,7.2,76.6,B,Average,4.453488372093023
212557,8.4,79.9,5.5,89.5,A,Good,10.654761904761905
212558,7.0,94.8,5.9,55.5,C,Needs Improvement,7.928571428571429
212560,26.7,65.6,6.1,100.0,A,Excellent,3.7453183520599254
212565,10.7,84.3,8.8,52.1,D,Needs Improvement,4.869158878504673
212566,24.8,68.4,9.0,100.0,A,Excellent,4.032258064516129
212568,1.4,82.4,4.9,56.2,C,Needs Improvement,40.142857142857146
212572,0.0,98.7,6.0,47.9,D,Needs Improvement,0.0
212574,10.5,65.1,2.4,81.6,B,Good,7.7714285714285705
212575,9.2,89.1,5.3,78.5,B,Average,8.532608695652174
212577,9.0,91.9,5.4,82.0,B,Good,9.11111111111111
212578,0.0,61.9,4.7,51.2,D,Needs Improvement,0.0
212579,7.8,72.8,8.8,88.1,A,Good,11.294871794871794
212580,16.2,62.8,6.0,100.0,A,Excellent,6.172839506172839
212588,0.0,79.2,7.5,57.4,C,Needs Improvement,0.0
212590,3.6,95.0,6.4,64.6,C,Needs Improvement,17.944444444444443
212592,9.5,92.9,4.4,64.4,C,Needs Improvement,6.778947368421053
212595,2.9,90.6,4.3,62.8,C,Needs Improvement,21.655172413793103
212597,6.8,81.2,6.6,58.2,C,Needs Improvement,8.558823529411764
212600,12.0,77.1,7.2,69.4,C,Needs Improvement,5.783333333333334
212601,1.1,69.7,9.5,61.4,C,Needs Improvement,55.81818181818181
212602,0.0,81.7,5.1,46.8,D,Needs Improvement,0.0
212604,10.3,66.6,5.8,84.2,B,Good,8.174757281553397
212606,5.0,77.9,6.9,84.4,B,Good,16.880000000000003
212608,9.3,92.1,1.2,70.0,B,Needs Improvement,7.526881720430107
212610,14.6,80.1,6.4,66.7,C,Needs Improvement,4.568493150684932
212612,12.4,98.8,6.9,66.9,C,Needs Improvement,5.395161290322581
212613,2.7,88.4,6.9,66.1,C,Needs Improvement,24.481481481481477
212623,8.0,82.9,3.5,58.1,C,Needs Improvement,7.2625
212629,9.2,87.9,10.0,70.9,B,Average,7.706521739130436
212633,7.0,78.5,0.0,49.4,D,Needs Improvement,7.057142857142857
212634,8.8,80.1,3.6,58.4,C,Needs Improvement,6.636363636363636
212639,8.4,60.3,6.7,63.7,C,Needs Improvement,7.583333333333333
212642,16.3,68.3,4.2,90.1,A,Excellent,5.52760736196319
212647,6.5,72.5,6.6,81.9,B,Good,12.600000000000001
212652,9.9,88.4,7.9,82.7,B,Good,8.353535353535353
212656,13.3,88.2,5.3,68.0,C,Needs Improvement,5.112781954887218
212663,13.4,75.9,6.4,65.7,C,Needs Improvement,4.902985074626866
212665,8.1,92.7,6.9,62.8,C,Needs Improvement,7.753086419753086
212666,13.1,89.0,6.4,66.8,C,Needs Improvement,5.099236641221374
212668,2.0,100.0,5.9,57.6,C,Needs Improvement,28.8
212672,9.4,100.0,2.7,73.5,B,Average,7.819148936170213
212674,13.2,89.0,7.9,67.2,C,Needs Improvement,5.090909090909092
212675,12.0,62.5,5.7,80.4,B,Good,6.7
212678,8.5,74.2,5.2,72.2,B,Average,8.494117647058824
212679,0.0,89.6,5.8,38.2,F,Needs Improvement,0.0
212693,18.2,63.2,5.7,80.1,B,Good,4.401098901098901
212697,17.4,66.9,8.3,99.1,A,Excellent,5.695402298850575
212700,9.4,96.5,2.6,75.5,B,Average,8.03191489361702
212701,9.6,80.9,5.2,88.7,A,Good,9.239583333333334
212702,3.6,84.9,5.6,53.6,D,Needs Improvement,14.88888888888889
212709,13.1,60.9,9.3,55.6,C,Needs Improvement,4.244274809160306
212715,11.5,100.0,9.5,58.3,C,Needs Improvement,5.069565217391304
212718,5.5,87.0,3.6,56.2,C,Needs Improvement,10.218181818181819
212720,5.6,90.8,4.6,53.6,D,Needs Improvement,9.571428571428573
212724,18.5,61.5,7.2,75.5,B,Average,4.081081081081081
212725,14.0,68.9,3.7,90.4,A,Excellent,6.457142857142857
212732,6.2,78.6,5.4,59.6,C,Needs Improvement,9.612903225806452
212736,4.7,82.7,5.8,63.3,C,Needs Improvement,13.468085106382977
212747,9.5,84.6,8.4,67.9,C,Needs Improvement,7.147368421052632
212748,7.5,100.0,6.0,76.9,B,Average,10.253333333333334
212749,0.0,62.2,5.4,34.8,F,Needs Improvement,0.0
212751,7.6,84.2,5.6,66.5,C,Needs Improvement,8.75
212754,9.2,76.8,7.7,75.1,B,Average,8.16304347826087
212758,4.4,87.9,6.3,60.4,C,Needs Improvement,13.727272727272727
212765,7.1,86.6,5.0,80.4,B,Good,11.323943661971832
212768,9.7,81.4,9.5,77.6,B,Average,8.0
212770,8.9,100.0,6.6,96.2,A,Excellent,10.808988764044944
212771,5.3,98.0,3.8,35.9,F,Needs Improvement,6.773584905660377
212775,7.2,65.7,5.4,74.3,B,Average,10.319444444444445
212779,3.7,88.9,2.5,53.0,D,Needs Improvement,14.324324324324323
212783,2.9,77.6,7.8,60.2,C,Needs Improvement,20.758620689655174
212784,9.8,87.8,3.8,65.3,C,Needs Improvement,6.663265306122448
212788,7.4,99.9,8.0,54.7,D,Needs Improvement,7.391891891891892
212789,13.9,67.5,8.3,78.1,B,Average,5.618705035971223
212791,8.4,80.4,8.5,79.3,B,Average,9.44047619047619
212792,4.5,92.8,7.9,69.5,C,Needs Improvement,15.444444444444445
212796,9.2,80.8,5.5,63.6,C,Needs Improvement,6.91304347826087
212797,5.7,76.2,9.3,32.0,F,Needs Improvement,5.614035087719298
212800,7.9,84.6,6.2,67.3,C,Needs Improvement,8.518987341772151
212804,5.2,86.1,5.8,65.2,C,Needs Improvement,12.538461538461538
212805,3.4,86.3,4.4,58.3,C,Needs Improvement,17.147058823529413
212807,7.2,70.1,3.7,70.7,B,Average,9.819444444444445
212808,4.1,86.5,8.7,63.6,C,Needs Improvement,15.51219512195122
212809,13.5,94.5,5.2,67.0,C,Needs Improvement,4.962962962962963
212811,0.2,71.2,5.5,59.5,C,Needs Improvement,297.5
212816,0.1,72.2,4.7,48.0,D,Needs Improvement,480.0
212817,6.9,83.2,1.8,71.6,B,Average,10.376811594202897
212818,2.6,62.7,8.6,77.9,B,Average,29.961538461538463
212823,6.5,99.1,4.6,54.9,D,Needs Improvement,8.446153846153846
212826,13.8,68.6,4.6,54.8,D,Needs Improvement,3.9710144927536226
212831,19.2,66.0,3.3,100.0,A,Excellent,5.208333333333334
212833,7.1,73.1,3.8,71.1,B,Average,10.014084507042254
212839,5.9,89.5,6.6,78.4,B,Average,13.288135593220339
212840,12.8,70.7,7.8,67.1,C,Needs Improvement,5.242187499999999
212841,9.2,93.0,5.9,80.0,B,Average,8.695652173913045
212842,8.8,76.6,6.1,72.4,B,Average,8.227272727272727
212845,7.0,92.6,6.3,70.9,B,Average,10.12857142857143
212852,15.2,90.7,5.2,64.5,C,Needs Improvement,4.243421052631579
212857,4.8,75.5,7.4,65.9,C,Needs Improvement,13.729166666666668
212860,3.9,73.6,7.0,59.5,C,Needs Improvement,15.256410256410257
212868,9.8,90.7,5.8,71.0,B,Average,7.244897959183673
212873,7.0,90.6,7.1,71.5,B,Average,10.214285714285714
212879,4.1,100.0,4.9,78.2,B,Average,19.073170731707318
212883,14.4,67.3,4.7,72.3,B,Average,5.020833333333333
212889,7.1,83.0,5.3,81.3,B,Good,11.450704225352112
212891,4.1,73.7,9.0,57.6,C,Needs Improvement,14.04878048780488
212896,22.0,63.5,2.9,100.0,A,Excellent,4.545454545454546
212897,11.0,75.2,5.3,66.7,C,Needs Improvement,6.0636363636363635
212904,9.6,87.3,7.0,88.0,A,Good,9.166666666666668
212905,5.9,100.0,7.9,59.7,C,Needs Improvement,10.11864406779661
212906,6.8,92.6,5.5,53.3,D,Needs Improvement,7.838235294117647
212908,7.5,66.6,6.0,74.6,B,Average,9.946666666666665
212913,6.2,77.5,7.1,76.3,B,Average,12.306451612903224
212914,5.9,94.7,5.8,64.0,C,Needs Improvement,10.847457627118644
212919,8.2,69.9,7.3,58.8,C,Needs Improvement,7.170731707317073
212920,15.6,65.8,8.0,93.3,A,Excellent,5.980769230769231
212921,5.7,96.9,5.9,48.2,D,Needs Improvement,8.456140350877194
212925,3.1,84.2,4.6,44.1,D,Needs Improvement,14.225806451612904
212927,9.5,91.1,4.9,67.2,C,Needs Improvement,7.0736842105263165
212930,8.1,63.2,5.9,51.1,D,Needs Improvement,6.3086419753086425
212932,1.4,88.8,7.0,56.4,C,Needs Improvement,40.285714285714285
212933,5.7,71.2,3.9,68.0,C,Needs Improvement,11.929824561403509
212938,5.4,69.2,5.9,73.0,B,Average,13.518518518518517
212939,1.7,85.2,4.8,71.2,B,Average,41.88235294117647
212952,10.2,73.3,6.7,53.7,D,Needs Improvement,5.264705882352942
212955,3.9,89.0,9.3,58.1,C,Needs Improvement,14.897435897435898
212956,6.8,89.6,8.5,69.3,C,Needs Improvement,10.191176470588236
212957,17.1,64.8,4.8,79.9,B,Average,4.6725146198830405
212960,8.2,87.3,4.7,76.2,B,Average,9.29268292682927
212963,7.5,97.6,3.4,75.0,B,Average,10.0
212964,1.1,84.7,7.5,47.2,D,Needs Improvement,42.90909090909091
212972,4.6,78.5,4.8,60.8,C,Needs Improvement,13.217391304347826
212975,9.4,93.1,4.0,71.2,B,Average,7.574468085106383
212979,3.1,83.6,6.7,71.6,B,Average,23.096774193548384
212986,7.7,90.7,3.8,72.5,B,Average,9.415584415584416
212990,6.8,100.0,5.9,61.7,C,Needs Improvement,9.073529411764707
212992,8.6,84.3,5.1,69.4,C,Needs Improvement,8.069767441860465
212994,12.3,88.4,6.0,66.8,C,Needs Improvement,5.430894308943089
212995,5.7,81.7,7.8,66.1,C,Needs Improvement,11.596491228070175
212996,9.0,100.0,8.9,59.8,C,Needs Improvement,6.644444444444444
212998,0.0,85.0,6.7,46.9,D,Needs Improvement,0.0
213002,5.0,84.9,5.2,51.2,D,Needs Improvement,10.24
213003,5.9,100.0,9.1,75.3,B,Average,12.762711864406779
213004,7.8,79.3,5.8,65.5,C,Needs Improvement,8.397435897435898
213005,4.3,100.0,4.5,63.2,C,Needs Improvement,14.697674418604652
213006,9.2,80.1,5.1,87.9,A,Good,9.554347826086959
213010,9.5,100.0,7.7,71.7,B,Average,7.5473684210526315
213016,9.3,78.2,6.8,66.4,C,Needs Improvement,7.139784946236559
213029,11.4,94.3,5.0,69.0,C,Needs Improvement,6.052631578947368
213030,11.1,89.4,8.8,69.4,C,Needs Improvement,6.252252252252253
213031,4.7,100.0,8.0,73.0,B,Average,15.53191489361702
213033,9.2,75.6,9.6,69.9,C,Needs Improvement,7.597826086956523
213034,26.2,64.1,8.8,100.0,A,Excellent,3.816793893129771
213035,10.6,81.1,5.8,65.6,C,Needs Improvement,6.188679245283018
213039,0.8,90.1,4.3,68.7,C,Needs Improvement,85.875
213042,1.7,95.6,4.6,40.5,D,Needs Improvement,23.823529411764707
213043,14.2,63.4,5.5,76.4,B,Average,5.380281690140846
213048,2.0,97.2,0.3,51.8,D,Needs Improvement,25.9
213050,8.2,64.3,7.7,66.8,C,Needs Improvement,8.146341463414634
213052,2.4,71.5,7.7,64.2,C,Needs Improvement,26.750000000000004
213053,7.0,92.5,7.4,82.8,B,Good,11.828571428571427
213054,12.7,63.6,7.0,90.7,A,Excellent,7.141732283464568
213064,12.2,72.7,8.6,69.9,C,Needs Improvement,5.729508196721312
213065,8.1,94.3,5.7,68.0,C,Needs Improvement,8.395061728395062
213068,9.9,80.1,6.8,54.0,D,Needs Improvement,5.454545454545454
213069,4.2,100.0,6.5,66.6,C,Needs Improvement,15.857142857142856
213073,5.4,78.2,4.6,62.9,C,Needs Improvement,11.648148148148147
213078,8.2,77.5,9.2,51.0,D,Needs Improvement,6.219512195121951
213082,3.6,86.6,4.0,50.4,D,Needs Improvement,14.0
213086,5.2,89.9,9.5,69.7,C,Needs Improvement,13.403846153846153
213087,18.3,65.8,9.7,100.0,A,Excellent,5.46448087431694
213088,8.9,89.0,6.9,63.4,C,Needs Improvement,7.123595505617977
213090,1.7,82.4,6.6,52.9,D,Needs Improvement,31.11764705882353
213095,14.3,69.8,5.2,100.0,A,Excellent,6.9930069930069925
213103,1.4,77.2,5.4,50.5,D,Needs Improvement,36.07142857142858
213104,0.0,100.0,5.3,56.4,C,Needs Improvement,0.0
213107,9.6,71.8,7.1,82.6,B,Good,8.604166666666666
213108,9.0,85.5,5.6,71.0,B,Average,7.888888888888889
213112,8.8,70.2,5.4,91.7,A,Excellent,10.420454545454545
213114,14.4,65.8,9.0,79.4,B,Average,5.513888888888889
213115,17.1,69.9,2.5,100.0,A,Excellent,5.847953216374268
213120,9.4,90.7,4.6,52.0,D,Needs Improvement,5.531914893617021
213123,26.6,67.9,3.9,100.0,A,Excellent,3.7593984962406015
213124,11.3,80.5,4.9,68.8,C,Needs Improvement,6.088495575221239
213130,14.8,66.0,4.7,90.1,A,Excellent,6.087837837837837
213131,5.9,100.0,6.4,58.2,C,Needs Improvement,9.864406779661017
213132,7.0,73.9,3.8,67.8,C,Needs Improvement,9.685714285714285
213134,0.0,98.5,6.6,43.4,D,Needs Improvement,0.0
213139,5.1,71.9,4.2,72.6,B,Average,14.235294117647058
213142,8.2,87.7,3.3,71.0,B,Average,8.658536585365855
213143,6.1,80.0,7.6,60.6,C,Needs Improvement,9.934426229508198
213145,2.2,79.2,10.0,58.4,C,Needs Improvement,26.545454545454543
213149,0.0,94.8,8.7,64.0,C,Needs Improvement,0.0
213151,14.5,85.3,6.9,66.6,C,Needs Improvement,4.593103448275862
213155,9.8,100.0,3.6,82.6,B,Good,8.428571428571427
213156,7.6,88.2,6.1,66.2,C,Needs Improvement,8.710526315789474
213157,6.4,91.8,8.2,56.2,C,Needs Improvement,8.78125
213165,9.1,75.8,5.7,61.9,C,Needs Improvement,6.802197802197802
213169,4.8,94.9,8.5,64.3,C,Needs Improvement,13.395833333333334
213171,6.3,87.8,8.7,67.2,C,Needs Improvement,10.666666666666668
213175,26.5,65.1,5.5,100.0,A,Excellent,3.7735849056603774
213177,12.8,100.0,6.4,62.8,C,Needs Improvement,4.906249999999999
213181,7.4,77.5,6.8,74.1,B,Average,10.013513513513512
213182,6.7,74.8,8.4,74.1,B,Average,11.059701492537313
213184,6.2,81.7,2.3,70.9,B,Average,11.435483870967742
213197,4.9,78.9,8.8,61.7,C,Needs Improvement,12.591836734693878
213200,9.9,67.5,5.5,49.3,D,Needs Improvement,4.979797979797979
213202,6.8,81.4,7.8,76.6,B,Average,11.26470588235294
213204,15.4,94.1,7.3,67.9,C,Needs Improvement,4.409090909090909
213205,6.3,85.3,5.6,49.7,D,Needs Improvement,7.888888888888889
213210,8.1,91.0,5.9,71.6,B,Average,8.839506172839506
