employee_id,age,gender,department,job_role,years_at_company,years_in_current_role,monthly_salary,performance_rating,work_life_balance,job_satisfaction,environment_satisfaction,relationship_satisfaction,overtime,companies_worked_before,distance_from_home,training_hours,promotion,attrition,remote_work,education,marital_status,hire_date,last_promotion_date,hire_quarter,days_since_promotion,tenure_category
1552,34,Female,Operations,Manager,0.9,0.9,4335.57,2.1,3.0,4.6,4.3,4.2,0,3,3.5,24,0,0,Onsite,PhD,Single,2021-03-29 20:36:20.207371,2025-09-23 20:36:20.207371,Q1,344,<1 year
1553,33,Female,Operations,Senior,2.5,2.1,5146.13,0.8284089791993462,2.0,2.6,3.9,4.7,0,0,25.4,35,0,0,Remote,Master,Married,2021-09-24 20:36:20.207371,2025-07-16 20:36:20.207371,Q3,413,1-3 years
1554,22,Female,IT,Executive,5.7,3.0,4924.77,2.6,3.0,2.4,2.6,4.2,0,1,34.0,73,0,0,Onsite,Bachelor,Married,2021-12-13 20:36:20.207371,2021-03-12 20:36:20.207371,Q4,2000,5-10 years
1555,46,Non-Binary,HR,Junior,7.5,6.1,6937.89,3.5,4.0,4.5,4.5,4.2,1,2,6.0,43,0,1,Hybrid,Bachelor,Married,2020-03-19 20:36:20.207371,2025-03-04 20:36:20.207371,Q1,547,5-10 years
1556,28,Male,IT,Senior,6.2,0.6,,2.9,1.0,3.1,4.3,3.3,0,4,19.9,75,1,0,Remote,High School,,2023-02-02 20:36:20.207371,2026-03-17 20:36:20.207371,Q1,169,5-10 years
1557,45,Male,Operations,Senior,3.0,0.6,7456.1,3.5,3.0,2.8,3.1,4.6,0,6,40.5,37,0,0,Onsite,Bachelor,Married,2018-11-25 20:36:20.207371,2026-08-26 20:36:20.207371,Q4,7,1-3 years
1558,34,Male,Engineering,Intern,15.9,9.4,7690.19,2.9,4.0,4.6,2.4,3.7,0,4,19.0,71,0,0,Hybrid,High School,Divorced,2023-01-29 20:36:20.207371,2026-06-09 20:36:20.207371,Q1,85,>10 years
1559,45,Female,Engineering,Junior,4.1,2.5,6711.19,4.0,3.0,3.7,3.2,2.6,1,1,8.5,33,0,0,Onsite,,Married,2016-12-11 20:36:20.207371,2026-08-31 20:36:20.207371,Q4,2,3-5 years
1560,38,Male,Marketing,Junior,2.8,2.8,5118.05,3.1,2.0,4.0,4.4,5.0,0,3,29.9,57,0,0,Remote,Master,Married,2018-03-07 20:36:20.207371,2026-05-16 20:36:20.207371,Q1,109,1-3 years
1561,33,Male,Finance,Intern,7.8,3.4,,2.9,3.0,2.3,4.9,5.0,1,4,7.1,37,0,1,Onsite,PhD,Married,2020-02-10 20:36:20.207371,2025-07-03 20:36:20.207371,Q1,426,5-10 years
1562,37,Female,Operations,Senior,1.7,1.7,4614.48,,3.0,3.7,3.7,3.8,0,2,26.3,68,0,0,Onsite,PhD,Married,2017-06-30 20:36:20.207371,2026-08-07 20:36:20.207371,Q2,26,1-3 years
1563,22,Female,Sales,Lead,2.5,0.3,4839.77,2.5,2.0,3.4,2.3,3.8,0,3,1.0,62,0,0,Hybrid,Master,Married,2024-01-10 20:36:20.207371,2026-01-03 20:36:20.207371,Q1,242,1-3 years
1564,35,Non-Binary,HR,Manager,9.4,0.6,6291.31,2.5,2.0,2.9,3.3,3.7,0,0,33.5,65,0,0,Hybrid,Bachelor,Married,2020-10-06 20:36:20.207371,2025-01-23 20:36:20.207371,Q4,587,5-10 years
1565,52,Male,Finance,Senior,6.7,2.3,6619.44,2.6,2.0,3.8,4.4,3.3,0,3,7.7,21,0,1,Onsite,PhD,Single,2016-10-29 20:36:20.207371,2026-08-07 20:36:20.207371,Q4,26,5-10 years
1566,48,Female,Operations,Executive,12.8,2.5,7910.15,3.2,2.0,3.7,3.9,3.9,0,2,10.2,42,0,0,Onsite,Bachelor,Married,2022-04-17 20:36:20.207371,2024-02-24 20:36:20.207371,Q2,921,>10 years
1567,25,Female,HR,Manager,3.3,2.8,4416.09,2.6,,3.4,4.4,3.9,0,3,15.4,68,0,0,Onsite,Master,Married,2017-08-25 20:36:20.207371,2026-07-21 20:36:20.207371,Q3,43,3-5 years
1568,40,Male,Finance,Junior,0.5,0.5,6133.24,2.7,2.0,4.5,5.0,4.5,0,1,1.0,29,0,0,Remote,High School,Married,2023-04-23 20:36:20.207371,2024-10-06 20:36:20.207371,Q2,696,<1 year
1569,37,Female,HR,Senior,13.6,2.5,8484.75,4.0,2.0,3.6,4.3,3.1,1,4,1.0,22,0,1,Hybrid,High School,Single,2018-09-29 20:36:20.207371,2026-03-18 20:36:20.207371,Q3,168,>10 years
1570,43,Male,Marketing,Junior,7.5,6.5,7537.9,,1.0,,3.0,3.9,0,2,14.5,89,0,0,Remote,Bachelor,Married,2018-09-29 20:36:20.207371,2023-09-10 20:36:20.207371,Q3,1088,5-10 years
1571,35,Male,Sales,Lead,1.1,1.1,5636.39,2.3,,3.3,3.8,3.8,0,2,5.4,46,0,0,Hybrid,Bachelor,Married,2019-01-05 20:36:20.207371,2026-03-12 20:36:20.207371,Q1,174,1-3 years
1572,20,Male,Marketing,Lead,0.5,0.5,4962.46,4.6,4.0,2.2,4.4,3.1,0,1,1.0,76,0,0,Onsite,Master,Single,2024-12-23 20:36:20.207371,2026-08-30 20:36:20.207371,Q4,3,<1 year
1573,48,Male,Operations,Lead,9.6,0.2,8163.98,3.6,2.0,4.6,3.6,4.0,0,2,8.1,69,0,0,Onsite,Master,Married,2023-11-06 20:36:20.207371,2023-03-16 20:36:20.207371,Q4,1266,5-10 years
1574,37,Female,Sales,Junior,10.7,0.6,7025.59,3.8,2.0,4.1,4.1,4.3,1,2,1.2,42,0,1,Hybrid,Bachelor,Divorced,2020-09-26 20:36:20.207371,2025-12-15 20:36:20.207371,Q3,261,>10 years
1575,47,Female,Sales,Executive,7.4,0.2,6575.61,,4.0,4.4,3.9,4.3,0,1,2.9,67,0,0,Remote,Bachelor,Single,2026-07-18 20:36:20.207371,2026-01-21 20:36:20.207371,Q3,224,5-10 years
1576,44,Male,Marketing,Senior,4.3,3.2,4859.37,3.8,3.0,5.0,3.9,4.9,0,2,7.8,65,0,0,Remote,High School,,2020-05-23 20:36:20.207371,2026-03-23 20:36:20.207371,Q2,163,3-5 years
1577,31,Female,Engineering,Junior,2.4,2.0,6183.89,2.0,2.0,,2.3,3.3,1,0,26.7,90,0,0,Onsite,Bachelor,Married,2020-01-11 20:36:20.207371,2026-04-14 20:36:20.207371,Q1,141,1-3 years
1578,33,Male,Engineering,Executive,5.4,0.8,5627.06,3.4,3.0,3.7,3.1,3.2,1,2,5.4,66,0,1,Hybrid,Bachelor,Married,2024-01-19 20:36:20.207371,2025-10-15 20:36:20.207371,Q1,322,5-10 years
1579,54,Male,Operations,Senior,2.4,0.1,6122.78,4.0,2.0,4.8,3.2,3.7,1,0,15.2,101,0,0,Onsite,Bachelor,,2023-06-12 20:36:20.207371,2025-08-24 20:36:20.207371,Q2,374,1-3 years
1580,36,Male,Finance,Senior,4.1,2.1,5049.96,3.7,3.0,4.3,4.0,3.9,0,2,13.4,73,0,1,Onsite,Master,Married,2025-07-30 20:36:20.207371,2026-05-10 20:36:20.207371,Q3,115,3-5 years
1581,27,Male,Operations,Lead,0.9,0.9,5359.3,3.4,3.0,2.8,3.9,4.0,0,0,3.8,59,1,1,Hybrid,PhD,Single,2025-10-07 20:36:20.207371,2026-02-04 20:36:20.207371,Q4,210,<1 year
1582,22,Male,Operations,Lead,2.8,2.8,4473.75,2.5,2.0,3.4,2.1,4.0,1,1,36.9,83,0,0,Hybrid,Master,Divorced,2018-06-12 20:36:20.207371,2026-06-05 20:36:20.207371,Q2,89,1-3 years
1583,44,Female,Operations,Junior,5.6,5.6,6899.36,4.5,3.0,3.8,4.2,3.3,0,2,4.5,52,0,0,Hybrid,High School,Married,2023-11-02 20:36:20.207371,2026-06-02 20:36:20.207371,Q4,92,5-10 years
1584,36,Female,Marketing,Manager,9.0,3.4,6652.59,2.9,2.0,2.9,4.4,3.6,0,3,3.0,78,0,0,Onsite,Master,Married,2021-04-29 20:36:20.207371,2024-09-09 20:36:20.207371,Q2,723,5-10 years
1585,27,Male,HR,Junior,2.6,1.6,5066.01,3.0,4.0,2.0,3.5,3.6,0,1,15.3,179,0,0,Onsite,Bachelor,Single,2023-11-17 20:36:20.207371,2025-01-09 20:36:20.207371,Q4,601,1-3 years
1586,41,Female,Engineering,Junior,1.8,0.6,5843.95,3.6,4.0,3.1,3.7,3.6,0,1,7.7,92,0,0,Onsite,,Married,2025-12-30 20:36:20.207371,2025-07-09 20:36:20.207371,Q4,420,1-3 years
1587,36,Female,Operations,Lead,1.4,1.4,5340.35,3.7,3.0,3.6,3.8,4.0,0,2,1.0,120,0,0,Onsite,PhD,Single,2021-01-11 20:36:20.207371,2025-04-17 20:36:20.207371,Q1,503,1-3 years
1588,22,Female,Marketing,Lead,13.2,1.0,6938.93,3.5,4.0,4.0,2.8,4.2,0,0,30.8,52,0,0,Hybrid,,Single,2020-04-23 20:36:20.207371,2025-11-14 20:36:20.207371,Q2,292,>10 years
1589,40,Male,Finance,Junior,1.1,0.8,5023.4,2.5,3.0,4.3,2.7,3.6,0,6,1.4,62,0,0,Hybrid,Bachelor,Divorced,2021-09-03 20:36:20.207371,2025-12-23 20:36:20.207371,Q3,253,1-3 years
1590,48,Female,Sales,Junior,0.7,0.7,5620.6,3.1,3.0,3.2,4.0,3.9,0,3,2.2,54,0,0,Onsite,Bachelor,,2022-03-18 20:36:20.207371,2026-03-16 20:36:20.207371,Q1,170,<1 year
1591,60,Male,Engineering,Senior,4.7,4.7,7191.27,3.3,3.0,2.6,2.7,3.7,1,1,16.4,79,1,0,Onsite,Bachelor,Single,2023-03-03 20:36:20.207371,2026-06-29 20:36:20.207371,Q1,65,3-5 years
1592,35,Female,Engineering,Intern,2.4,2.4,5319.88,3.2,4.0,2.7,3.4,2.5,1,4,5.0,52,0,0,Onsite,Master,Single,2018-08-15 20:36:20.207371,2026-03-24 20:36:20.207371,Q3,162,1-3 years
1593,37,Female,Marketing,Senior,5.7,3.2,5515.99,0.7926984835395732,2.0,,2.5,3.9,1,1,10.4,63,0,0,Hybrid,Master,Single,2025-12-06 20:36:20.207371,2026-04-02 20:36:20.207371,Q4,153,5-10 years
1594,51,Female,Finance,Junior,7.1,1.1,7142.07,3.5,4.0,4.4,3.2,3.6,1,1,17.2,57,0,0,Hybrid,High School,Single,2016-11-12 20:36:20.207371,2025-10-16 20:36:20.207371,Q4,321,5-10 years
1595,36,Female,Engineering,Manager,21.5,0.2,9797.75,4.1,4.0,2.2,3.7,3.5,1,1,1.0,88,0,0,Onsite,PhD,Married,2022-03-27 20:36:20.207371,2021-03-12 20:36:20.207371,Q1,2000,>10 years
1596,37,Female,Marketing,Manager,3.4,1.5,5401.93,4.1,3.0,3.2,2.8,4.9,0,0,6.8,70,0,0,Onsite,Bachelor,Married,2018-07-23 20:36:20.207371,2022-11-25 20:36:20.207371,Q3,1377,3-5 years
1597,28,Male,Operations,Senior,2.5,2.5,4374.34,3.3,2.0,3.9,4.8,4.1,0,6,65.4,105,0,0,Onsite,Bachelor,Divorced,2024-08-31 20:36:20.207371,2024-11-12 20:36:20.207371,Q3,659,1-3 years
1598,22,Female,Marketing,Junior,7.2,3.2,6178.96,3.6,3.0,4.0,2.2,5.0,0,6,8.4,103,1,0,Hybrid,Bachelor,Single,2022-04-18 20:36:20.207371,2026-03-17 20:36:20.207371,Q2,169,5-10 years
1599,44,Male,HR,Junior,7.7,3.4,6470.34,2.6,3.0,3.3,2.8,3.9,1,1,22.0,32,0,1,Onsite,Bachelor,Divorced,2024-01-28 20:36:20.207371,2025-10-14 20:36:20.207371,Q1,323,5-10 years
1600,22,Female,Engineering,Senior,14.6,1.2,6464.84,3.6,3.0,3.9,3.7,3.5,0,4,3.6,43,0,0,Onsite,Bachelor,Single,2019-09-10 20:36:20.207371,2025-08-02 20:36:20.207371,Q3,396,>10 years
1601,46,Female,Engineering,Junior,1.9,1.9,5451.97,2.9,3.0,2.8,2.7,3.1,1,1,23.0,31,0,1,Hybrid,Bachelor,,2022-02-01 20:36:20.207371,2025-02-11 20:36:20.207371,Q1,568,1-3 years
1602,27,Male,Marketing,Junior,3.3,3.3,5052.45,3.9,3.0,3.4,3.3,2.9,0,4,1.0,61,1,0,Remote,PhD,Single,2026-05-15 20:36:20.207371,2026-02-11 20:36:20.207371,Q2,203,3-5 years
1603,37,Female,Operations,Junior,4.9,1.2,5688.25,2.4,2.0,3.1,3.5,3.0,0,2,24.7,85,0,0,Remote,Bachelor,Single,2019-05-17 20:36:20.207371,2026-02-18 20:36:20.207371,Q2,196,3-5 years
1604,31,Female,Finance,Junior,20.0,0.4,8008.99,2.5,3.0,2.3,2.6,2.7,0,2,6.4,80,0,1,Remote,Bachelor,Single,2017-02-02 20:36:20.207371,2023-02-04 20:36:20.207371,Q1,1306,>10 years
1605,46,Female,Operations,Senior,7.1,1.6,7163.42,3.3,4.0,2.4,4.8,4.6,0,3,33.3,31,0,1,Hybrid,Bachelor,Single,2022-09-25 20:36:20.207371,2024-12-24 20:36:20.207371,Q3,617,5-10 years
1606,38,Male,Operations,Senior,22.5,3.8,9460.12,4.1,3.0,5.0,3.5,3.4,1,0,32.5,107,0,1,Remote,Bachelor,Single,2021-03-30 20:36:20.207371,2024-06-08 20:36:20.207371,Q1,816,>10 years
1607,54,Male,Operations,Lead,8.8,2.3,7426.01,4.5,,4.6,3.6,3.2,0,1,3.0,79,0,0,Onsite,Master,Married,2020-10-11 20:36:20.207371,2024-12-25 20:36:20.207371,Q4,616,5-10 years
1608,24,Male,Marketing,Senior,1.2,1.2,4716.14,3.1,3.0,2.7,4.2,4.6,1,0,11.1,34,0,0,Remote,,Married,2025-02-20 20:36:20.207371,2023-09-14 20:36:20.207371,Q1,1084,1-3 years
1609,39,Female,Finance,Manager,8.1,4.2,5906.3,2.9,3.0,3.8,4.0,4.0,1,1,15.4,60,0,1,Remote,Bachelor,Married,2019-07-01 20:36:20.207371,2025-07-15 20:36:20.207371,Q3,414,5-10 years
1610,35,Female,Operations,Lead,4.3,0.6,6313.63,3.4,3.0,4.1,2.9,3.6,0,0,29.8,57,1,1,Hybrid,Bachelor,Married,2024-07-24 20:36:20.207371,2024-02-29 20:36:20.207371,Q3,916,3-5 years
1611,37,Male,Engineering,Senior,2.0,2.0,4907.7,3.1,3.0,3.1,2.7,3.7,1,1,1.0,45,0,0,Onsite,High School,Divorced,2024-11-04 20:36:20.207371,2026-03-14 20:36:20.207371,Q4,172,1-3 years
1612,50,Male,Finance,Senior,1.1,1.1,5797.64,2.9,,3.5,3.6,3.5,0,0,16.7,78,1,0,Remote,Master,Single,2019-07-20 20:36:20.207371,2025-09-10 20:36:20.207371,Q3,357,1-3 years
1613,40,Female,Engineering,Senior,0.8,0.8,,3.4,2.0,4.3,3.8,4.7,1,2,20.1,87,0,1,Onsite,Master,Married,2025-03-20 20:36:20.207371,2026-01-28 20:36:20.207371,Q1,217,<1 year
1614,23,Male,Engineering,Junior,0.7,0.7,4870.0,3.5,1.0,3.7,3.4,3.3,1,1,1.0,62,0,0,Remote,High School,Married,2021-01-24 20:36:20.207371,2026-04-20 20:36:20.207371,Q1,135,<1 year
1615,40,Female,Operations,Lead,2.7,2.7,5194.27,2.4,3.0,3.2,3.9,2.9,0,2,8.4,88,1,0,Hybrid,Bachelor,Single,2017-03-02 20:36:20.207371,2026-01-12 20:36:20.207371,Q1,233,1-3 years
1616,30,Male,Marketing,Senior,12.4,3.8,7552.19,4.6,3.0,2.3,4.2,4.0,1,3,12.0,64,1,0,Onsite,High School,Married,2023-09-29 20:36:20.207371,2025-10-01 20:36:20.207371,Q3,336,>10 years
1617,30,Male,Finance,Junior,5.0,3.1,5709.12,3.5,4.0,4.5,3.7,3.8,1,2,1.5,78,0,0,Remote,Master,Single,2019-01-19 20:36:20.207371,2025-12-19 20:36:20.207371,Q1,257,3-5 years
1618,45,Female,Finance,Manager,3.4,0.5,5988.6,3.4,2.0,3.2,5.0,3.7,1,4,25.6,40,0,1,Hybrid,Master,Married,2019-12-21 20:36:20.207371,2022-11-19 20:36:20.207371,Q4,1383,3-5 years
1619,28,Female,Sales,Manager,3.2,3.2,5437.26,3.2,2.0,4.1,3.6,3.0,0,2,18.2,73,0,0,Onsite,Bachelor,Single,2022-08-20 20:36:20.207371,2026-04-06 20:36:20.207371,Q3,149,3-5 years
1620,31,Male,Finance,Junior,0.9,0.2,22747.33587513219,3.1,3.0,4.4,4.0,4.4,0,4,11.7,22,0,1,Onsite,High School,Married,2018-05-19 20:36:20.207371,2026-08-17 20:36:20.207371,Q2,16,<1 year
1621,35,Male,Engineering,Executive,7.3,4.1,5658.09,2.7,2.0,2.4,2.5,3.7,0,1,15.0,71,0,0,Hybrid,Bachelor,Single,2018-09-10 20:36:20.207371,2026-01-14 20:36:20.207371,Q3,231,5-10 years
1622,44,Male,Marketing,Manager,1.7,1.7,5095.95,3.4,2.0,3.2,2.7,3.8,0,1,5.4,62,0,0,Onsite,Master,Married,2023-05-13 20:36:20.207371,2026-03-18 20:36:20.207371,Q2,168,1-3 years
1623,40,Male,Engineering,Senior,6.4,2.9,6554.69,3.9,3.0,1.4,3.7,3.1,1,2,1.0,66,1,1,Remote,High School,Married,2017-09-09 20:36:20.207371,2026-07-14 20:36:20.207371,Q3,50,5-10 years
1624,32,Male,Sales,Manager,0.6,0.6,5122.66,3.1,2.0,3.7,3.3,3.9,1,2,1.2,62,0,1,Onsite,High School,Married,2016-10-18 20:36:20.207371,2025-09-23 20:36:20.207371,Q4,344,<1 year
1625,32,Female,IT,Manager,7.3,2.8,6995.23,3.7,2.0,1.6,3.5,5.0,0,2,8.8,105,0,0,Onsite,,Married,2018-02-08 20:36:20.207371,2025-05-13 20:36:20.207371,Q1,477,5-10 years
1626,23,Male,IT,Junior,7.3,3.8,6434.99,3.2,3.0,,3.2,3.5,0,2,3.6,54,0,1,Remote,High School,Married,2020-05-24 20:36:20.207371,2025-12-21 20:36:20.207371,Q2,255,5-10 years
1627,27,Female,Engineering,Lead,0.5,0.5,4422.68,2.7,3.0,2.5,3.9,2.8,1,1,43.7,81,0,0,Hybrid,Master,Married,2025-03-29 20:36:20.207371,2024-03-18 20:36:20.207371,Q1,898,<1 year
1628,28,Non-Binary,Marketing,Manager,9.6,0.7,6754.92,3.8,3.0,3.6,4.3,3.2,0,2,9.7,85,0,0,Onsite,Bachelor,Divorced,2017-06-18 20:36:20.207371,2025-12-17 20:36:20.207371,Q2,259,5-10 years
1629,33,Male,Operations,Junior,0.6,0.6,5278.66,4.4,4.0,2.8,4.5,5.0,0,2,5.0,12,1,1,Onsite,Master,Married,2018-01-20 20:36:20.207371,2025-06-30 20:36:20.207371,Q1,429,<1 year
1630,54,Female,Engineering,Senior,10.7,2.3,7198.65,3.1,3.0,3.5,2.7,3.4,0,3,34.3,41,0,0,Hybrid,Master,Single,2023-04-26 20:36:20.207371,2025-08-11 20:36:20.207371,Q2,387,>10 years
1631,28,Male,Engineering,Junior,1.9,1.9,6258.52,4.0,1.0,1.9,4.1,4.1,1,5,1.0,71,0,0,Onsite,Bachelor,Married,2023-03-17 20:36:20.207371,2025-12-19 20:36:20.207371,Q1,257,1-3 years
1632,32,Female,Engineering,Senior,19.0,3.1,8357.41,3.2,4.0,3.7,4.6,3.0,1,2,12.8,32,1,0,Hybrid,Bachelor,Single,2025-09-23 20:36:20.207371,2026-08-01 20:36:20.207371,Q3,32,>10 years
1633,22,Male,Finance,Senior,2.8,2.8,5505.81,4.0,3.0,4.0,4.0,4.4,1,0,4.3,50,0,0,Onsite,Master,Married,2019-07-20 20:36:20.207371,2025-10-16 20:36:20.207371,Q3,321,1-3 years
1634,41,Female,Finance,Senior,21.5,0.4,,3.0,4.0,3.2,2.9,2.7,0,3,38.2,32,0,1,Onsite,PhD,Married,2025-07-07 20:36:20.207371,2026-08-06 20:36:20.207371,Q3,27,>10 years
1635,22,Male,IT,Intern,0.6,0.6,4375.53,3.7,4.0,2.9,4.3,3.4,0,1,43.7,62,0,0,Hybrid,Master,Single,2021-10-28 20:36:20.207371,2026-07-25 20:36:20.207371,Q4,39,<1 year
1636,25,Male,Operations,Senior,0.8,0.8,4827.91,4.5,4.0,2.7,3.2,3.6,1,1,35.1,52,0,0,Onsite,Bachelor,Married,2017-04-25 20:36:20.207371,2026-03-01 20:36:20.207371,Q2,185,<1 year
1637,45,Non-Binary,IT,Junior,3.4,2.4,5391.63,3.9,,3.9,3.1,4.2,0,1,1.0,86,0,0,Remote,Bachelor,Married,2026-05-01 20:36:20.207371,2026-04-22 20:36:20.207371,Q2,133,3-5 years
1638,22,Male,Operations,Junior,0.5,0.5,5245.26,2.6,4.0,2.6,2.9,3.7,0,2,3.3,31,0,0,Remote,Bachelor,Single,2018-10-05 20:36:20.207371,2025-03-03 20:36:20.207371,Q4,548,<1 year
1639,35,Male,Engineering,Executive,14.0,0.4,7462.79,3.6,2.0,3.1,3.2,3.1,1,2,1.0,35,0,0,Hybrid,Master,Single,2019-12-12 20:36:20.207371,2021-12-13 20:36:20.207371,Q4,1724,>10 years
1640,43,Male,IT,Senior,5.3,1.4,6951.37,3.3,2.0,2.7,3.7,3.0,1,2,7.2,53,0,1,Hybrid,Bachelor,Married,2016-11-15 20:36:20.207371,2026-06-10 20:36:20.207371,Q4,84,5-10 years
1641,50,Male,Engineering,Junior,6.3,0.1,6110.98,3.6,3.0,4.0,2.6,4.2,0,1,18.9,84,1,0,Remote,Master,Single,2018-03-08 20:36:20.207371,2022-12-07 20:36:20.207371,Q1,1365,5-10 years
1642,25,Female,Sales,Manager,3.3,1.0,5036.75,3.8,3.0,3.0,3.9,3.3,0,2,15.7,44,0,0,Onsite,Master,Married,2024-05-22 20:36:20.207371,2023-07-10 20:36:20.207371,Q2,1150,3-5 years
1643,28,Female,Marketing,Senior,9.5,1.6,6521.75,3.7,3.0,2.3,3.9,4.0,1,3,3.3,69,0,0,Hybrid,Master,Single,2023-08-08 20:36:20.207371,2026-02-10 20:36:20.207371,Q3,204,5-10 years
1644,53,Female,IT,Junior,3.0,1.9,5444.91,3.6,3.0,3.6,4.2,3.2,0,3,25.5,70,0,0,Onsite,High School,Married,2017-05-04 20:36:20.207371,2026-03-11 20:36:20.207371,Q2,175,1-3 years
1645,34,Non-Binary,Marketing,Junior,3.7,0.9,5013.05,3.1,3.0,3.2,3.2,3.1,0,0,9.9,68,0,0,Hybrid,Bachelor,Married,2019-11-21 20:36:20.207371,2026-06-13 20:36:20.207371,Q4,81,3-5 years
1646,27,Male,Engineering,Executive,3.8,3.8,4146.88,4.1,2.0,2.8,3.0,3.9,1,1,17.3,60,1,1,Remote,High School,Single,2020-03-09 20:36:20.207371,2021-03-12 20:36:20.207371,Q1,2000,3-5 years
1647,27,Male,Operations,Senior,2.1,0.1,4811.41,3.4,3.0,3.0,3.2,3.0,0,8,7.3,37,0,0,Hybrid,Bachelor,Married,2025-09-29 20:36:20.207371,2026-08-11 20:36:20.207371,Q3,22,1-3 years
1648,25,Male,Engineering,Junior,11.5,1.6,6811.28,3.6,4.0,3.3,3.7,3.1,0,4,1.8,60,0,0,Hybrid,Master,Single,2016-09-12 20:36:20.207371,2025-04-08 20:36:20.207371,Q3,512,>10 years
1649,30,Female,Finance,Manager,2.1,0.1,4568.39,3.5,4.0,3.3,3.2,3.0,0,4,1.0,71,0,1,Hybrid,Bachelor,Single,2022-10-02 20:36:20.207371,2026-08-27 20:36:20.207371,Q4,6,1-3 years
1650,45,Male,Operations,Lead,5.9,2.5,6418.99,3.6,4.0,4.2,3.7,3.6,1,1,9.2,73,0,0,Hybrid,Master,Married,2024-03-07 20:36:20.207371,2025-12-16 20:36:20.207371,Q1,260,5-10 years
1651,43,Female,Sales,Manager,5.6,0.2,6268.67,3.1,,,3.8,3.2,0,1,24.5,45,0,0,Hybrid,Bachelor,,2019-10-16 20:36:20.207371,2024-03-05 20:36:20.207371,Q4,911,5-10 years
1652,23,Male,Engineering,Junior,0.7,0.7,4493.26,1.8,4.0,4.0,3.5,2.3,1,1,16.6,44,0,0,Hybrid,,Married,2025-04-17 20:36:20.207371,2024-04-05 20:36:20.207371,Q2,880,<1 year
1653,37,Non-Binary,Engineering,Intern,7.5,7.5,6756.49,4.1,4.0,1.9,3.1,4.1,0,4,9.3,93,0,1,Onsite,PhD,Married,2018-12-14 20:36:20.207371,2024-11-19 20:36:20.207371,Q4,652,5-10 years
1654,30,Non-Binary,Finance,Junior,11.3,10.3,7621.22,4.3,4.0,4.8,3.4,4.0,1,2,15.8,44,0,0,Hybrid,Master,Divorced,2017-09-21 20:36:20.207371,2025-11-18 20:36:20.207371,Q3,288,>10 years
1655,42,Male,Engineering,Senior,2.1,0.2,5747.35,4.0,3.0,4.1,3.7,4.2,0,4,11.3,47,1,1,Hybrid,Bachelor,Single,2025-12-04 20:36:20.207371,2026-06-23 20:36:20.207371,Q4,71,1-3 years
1656,33,Female,Engineering,Lead,9.2,1.0,6486.68,3.7,4.0,3.0,2.9,3.3,0,2,54.1,82,0,0,Hybrid,,Married,2020-08-10 20:36:20.207371,2026-01-05 20:36:20.207371,Q3,240,5-10 years
1657,38,Male,Marketing,Lead,4.8,4.2,6587.86,3.7,3.0,3.0,3.5,2.7,0,5,19.4,46,0,1,Onsite,,Single,2019-03-06 20:36:20.207371,2026-05-13 20:36:20.207371,Q1,112,3-5 years
1658,33,Female,Sales,Lead,6.7,2.4,6555.71,3.7,3.0,4.0,1.8,2.8,0,4,24.7,35,0,1,Onsite,Master,Married,2018-08-23 20:36:20.207371,2025-08-19 20:36:20.207371,Q3,379,5-10 years
1659,22,Female,Operations,Junior,0.5,0.5,3699.78,4.6,1.0,1.9,2.2,3.5,0,2,1.8,96,0,0,Onsite,Bachelor,Married,2017-09-18 20:36:20.207371,2025-11-11 20:36:20.207371,Q3,295,<1 year
1660,35,Female,Operations,Junior,0.7,0.7,4505.61,2.9,3.0,2.3,3.4,3.7,0,1,65.4,80,0,0,Hybrid,Bachelor,Divorced,2018-04-29 20:36:20.207371,2026-03-12 20:36:20.207371,Q2,174,<1 year
1661,22,Female,Operations,Lead,8.0,1.8,5101.4,4.1,4.0,2.1,2.3,4.1,1,0,7.5,39,1,1,Onsite,Bachelor,Single,2026-04-20 20:36:20.207371,2026-01-01 20:36:20.207371,Q2,244,5-10 years
1662,42,Male,Finance,Junior,2.4,0.5,6028.61,4.1,4.0,2.7,4.3,4.4,0,3,20.3,66,0,1,Onsite,Master,Married,2021-06-29 20:36:20.207371,2025-09-19 20:36:20.207371,Q2,348,1-3 years
1663,28,Female,Finance,Senior,0.5,0.5,4283.94,3.0,2.0,3.1,3.5,4.6,1,2,4.0,64,0,0,Onsite,Bachelor,Married,2025-04-15 20:36:20.207371,2026-08-30 20:36:20.207371,Q2,3,<1 year
1664,28,Female,Engineering,Senior,1.6,1.6,5782.75,3.5,2.0,2.9,4.6,3.5,1,2,18.4,97,1,0,Remote,Bachelor,Married,2016-10-28 20:36:20.207371,2025-06-04 20:36:20.207371,Q4,455,1-3 years
1665,34,Female,Finance,Junior,4.7,0.1,5508.01,1.6,2.0,3.6,4.8,3.9,1,1,3.7,53,0,0,Hybrid,Bachelor,Married,2020-10-09 20:36:20.207371,2023-09-17 20:36:20.207371,Q4,1081,3-5 years
1666,40,Female,Sales,Manager,9.5,8.0,7438.87,2.5,4.0,2.1,2.7,3.8,0,2,27.1,79,1,1,Hybrid,Bachelor,Married,2023-10-27 20:36:20.207371,2025-03-15 20:36:20.207371,Q4,536,5-10 years
